ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,combined_score
INTC,45.67,46.51,-1.8,BELOW SMA,15,,,45.54,0.29,,,,0.013,-13.7,0.0,231.0,clean,43.1,WARNING,-16.4,3,Parabolic,-0.61,-3.1,12.77,XLK,equity,Equity,16.0,False,False,18.2
KAJMY,39.54,44.54,-11.22,BELOW SMA,15,,,42.53,-7.04,,,,0.824,-240.9,0.0,231.0,clean,43.3,WARNING,-24.1,3,Parabolic,-5.86,-22.26,3.78,VXUS,equity,Equity,,False,False,18.2
PICK,57.53,60.53,-4.96,BELOW SMA,15,,,59.98,-4.08,,,,0.194,-66.3,0.0,231.0,clean,43.3,WARNING,-11.4,3,Parabolic,-2.14,-5.67,18.08,VXUS,commodity,Commodity,45.0,False,False,18.2
PM,168.7,180.78,-6.68,BELOW SMA,15,,,174.92,-3.55,,,,0.671,-140.1,0.0,231.0,clean,43.3,WARNING,-11.8,2,Sustained Uptrend,-0.59,-7.66,12.19,XLP,equity,Equity,2.0,False,False,18.2
QTOP,31.13,31.46,-1.03,BELOW SMA,15,,,31.33,-0.65,,,,0.04,7.4,0.0,231.0,clean,43.1,WARNING,-6.2,1,Basing,-1.18,-1.61,-3.68,QQQ,index,Index,25.0,False,False,18.2
XLK,138.48,140.34,-1.32,BELOW SMA,15,,,139.16,-0.49,,,,0.131,-15.1,0.0,231.0,clean,43.1,WARNING,-7.6,1,Basing,-1.21,-2.86,-6.45,XLK,equity,Equity,16.0,False,False,18.2
COPX,80.37,87.27,-7.91,BELOW SMA,15,,,85.47,-5.96,,,,0.212,-105.1,0.0,231.0,clean,42.8,WARNING,-19.6,3,Parabolic,-2.35,-8.91,20.13,IAU,commodity,Commodity,45.0,False,False,18.1
DFAI,39.32,40.99,-4.08,BELOW SMA,15,,,40.35,-2.54,,,,0.606,-76.8,0.0,231.0,clean,42.7,WARNING,-7.3,2,Sustained Uptrend,-1.65,-5.59,5.08,VGK,index,Index,1.0,False,False,18.1
EEMA,97.78,102.39,-4.5,BELOW SMA,15,,,100.39,-2.6,,,,0.462,-88.5,0.0,231.0,clean,42.8,WARNING,-9.5,2,Sustained Uptrend,-0.11,-5.25,4.77,VXUS,index,Index,6.0,False,False,18.1
GVAL,32.88,34.85,-5.65,BELOW SMA,15,,,33.66,-2.31,,,,0.722,-118.3,0.0,231.0,clean,43.0,WARNING,-9.1,2,Sustained Uptrend,-0.72,-7.82,6.2,VXUS,index,Index,1.0,False,False,18.1
IPAC,76.94,80.66,-4.62,BELOW SMA,15,,,79.26,-2.93,,,,0.718,-99.4,0.0,231.0,clean,42.9,WARNING,-8.4,2,Sustained Uptrend,-1.62,-7.03,2.88,VXUS,index,Index,15.0,False,False,18.1
IUSG,162.09,164.93,-1.72,BELOW SMA,15,,,163.59,-0.91,,,,0.135,-12.7,0.0,231.0,clean,42.7,WARNING,-5.8,1,Basing,-1.25,-2.89,-4.1,QQQ,equity,Equity,37.0,False,False,18.1
KNX,53.34,59.5,-10.36,BELOW SMA,15,,,59.31,-10.07,,,,0.161,-66.6,0.0,231.0,stalling,42.9,WARNING,-16.8,3,Parabolic,-12.57,-11.17,7.15,XLI,equity,Equity,2.0,False,False,18.1
LEA,114.98,129.36,-11.12,BELOW SMA,15,,,122.01,-5.76,,,,0.925,-235.1,0.0,231.0,clean,42.9,WARNING,-19.5,2,Sustained Uptrend,-5.73,-17.04,7.93,XLB,sector,Sector,34.0,False,False,18.1
PJP,103.02,107.87,-4.49,BELOW SMA,15,,,106.25,-3.04,,,,0.702,-61.5,0.0,231.0,stalling,42.8,WARNING,-7.0,2,Sustained Uptrend,-2.19,-5.58,-0.9,XLV,equity,Equity,7.0,False,False,18.1
QQQJ,36.54,37.98,-3.79,BELOW SMA,15,,,37.4,-2.29,,,,0.542,-48.0,0.0,231.0,clean,42.7,WARNING,-7.7,2,Sustained Uptrend,-2.4,-5.61,-1.27,XLK,equity,Equity,27.0,False,False,18.1
TOELY,122.76,135.28,-9.26,BELOW SMA,15,,,131.85,-6.9,,,,0.398,-136.6,0.0,231.0,clean,42.7,WARNING,-19.3,3,Parabolic,-5.85,-8.99,13.72,QQQ,bond,Bond,4.0,False,False,18.1
TRFK,63.68,63.98,-0.47,BELOW SMA,15,,,63.36,0.5,,,,0.265,-32.4,0.0,231.0,clean,42.8,WARNING,-7.5,1,Basing,0.08,-3.63,-6.74,XLK,index,Index,25.0,False,False,18.1
XSOE,40.49,42.55,-4.83,BELOW SMA,15,,,41.77,-3.07,,,,0.446,-82.6,0.0,231.0,clean,42.8,WARNING,-9.5,2,Sustained Uptrend,-1.15,-5.57,4.68,VXUS,index,Index,28.0,False,False,18.1
AVES,60.67,63.72,-4.78,BELOW SMA,15,,,62.33,-2.67,,,,0.53,-99.0,0.0,231.0,clean,42.6,WARNING,-9.5,2,Sustained Uptrend,-0.46,-5.43,4.38,VXUS,index,Index,28.0,False,False,18.0
BBD,3.71,3.98,-7.0,BELOW SMA,15,,,3.85,-3.79,,,,0.534,-119.2,0.0,,,42.5,WARNING,-13.6,2,Sustained Uptrend,,,,,index,Index,13.0,False,False,18.0
CGNG,32.04,33.85,-5.35,BELOW SMA,15,,,33.06,-3.07,,,,0.616,-91.9,0.0,231.0,clean,42.4,WARNING,-8.8,2,Sustained Uptrend,-1.93,-6.97,0.91,VXUS,index,Index,1.0,False,False,18.0
DFEM,34.83,36.35,-4.2,BELOW SMA,15,,,35.74,-2.56,,,,0.443,-78.6,0.0,231.0,clean,42.5,WARNING,-8.7,2,Sustained Uptrend,-0.41,-4.77,6.43,VXUS,index,Index,28.0,False,False,18.0
FIVA,35.13,37.08,-5.24,BELOW SMA,15,,,36.17,-2.87,,,,0.718,-101.1,0.0,231.0,clean,42.6,WARNING,-8.2,2,Sustained Uptrend,-2.1,-7.12,6.57,VGK,index,Index,1.0,False,False,18.0
OMER,11.49,11.57,-0.74,BELOW SMA,15,,,11.64,-1.34,,,,0.012,-9.2,0.0,,,42.6,WARNING,-34.9,3,Parabolic,,,,,equity,Equity,7.0,False,False,18.0
SLSR,9.2,9.84,-6.47,BELOW SMA,15,,,9.81,-6.2,,,,0.027,-35.3,0.0,,,42.4,WARNING,-19.5,3,Parabolic,,,,,commodity,Commodity,45.0,False,False,18.0
STT,122.5,128.22,-4.46,BELOW SMA,15,,,124.96,-1.97,,,,0.411,-64.5,0.0,231.0,clean,42.4,WARNING,-10.6,2,Sustained Uptrend,-2.11,-7.36,-2.91,XLF,equity,Equity,19.0,False,False,18.0
WTAI,29.11,29.72,-2.06,BELOW SMA,15,,,29.37,-0.88,,,,0.316,-43.7,0.0,231.0,clean,42.6,WARNING,-7.6,1,Basing,0.03,-3.35,-4.4,XLK,equity,Equity,27.0,False,False,18.0
XLV,150.74,156.08,-3.42,BELOW SMA,15,,,155.08,-2.8,,,,0.401,-38.8,0.0,231.0,stalling,42.6,WARNING,-6.1,2,Sustained Uptrend,-2.06,-2.95,0.52,XLV,equity,Equity,7.0,False,False,18.0
APH,131.02,141.44,-7.37,BELOW SMA,15,,,135.0,-2.95,,,,0.548,-167.3,0.0,231.0,clean,42.2,WARNING,-21.6,2,Sustained Uptrend,-3.83,-9.1,-5.46,XLK,equity,Equity,11.0,False,False,17.9
BINV,41.14,43.29,-4.96,BELOW SMA,15,,,42.36,-2.88,,,,0.748,-100.5,0.0,231.0,stalling,42.0,WARNING,-10.1,2,Sustained Uptrend,-2.12,-7.3,4.5,VXUS,index,Index,1.0,False,False,17.9
CL,88.66,94.59,-6.28,BELOW SMA,15,,,93.83,-5.51,,,,0.363,-66.8,0.0,231.0,stalling,42.1,WARNING,-10.8,3,Parabolic,-4.33,-5.62,15.17,XLP,equity,Equity,2.0,False,False,17.9
DD,45.02,48.04,-6.29,BELOW SMA,15,,,47.01,-4.24,,,,0.742,-157.0,0.0,231.0,clean,42.3,WARNING,-14.5,3,Parabolic,-3.65,-8.93,10.85,XLB,sector,Sector,34.0,False,False,17.9
DGS,60.22,62.69,-3.94,BELOW SMA,15,,,61.59,-2.22,,,,0.505,-81.1,0.0,231.0,clean,42.0,WARNING,-8.0,2,Sustained Uptrend,-0.41,-4.22,6.08,VXUS,index,Index,39.0,False,False,17.9
DIA,469.6,489.89,-4.14,BELOW SMA,15,,,480.82,-2.33,,,,0.823,-66.1,0.0,231.0,clean,42.1,WARNING,-7.1,2,Sustained Uptrend,-2.14,-6.44,-1.43,SPY,equity,Equity,30.0,False,False,17.9
EFG,114.57,119.73,-4.31,BELOW SMA,15,,,117.26,-2.29,,,,0.678,-89.3,0.0,231.0,clean,42.2,WARNING,-7.3,2,Sustained Uptrend,-1.37,-6.11,0.32,VGK,index,Index,1.0,False,False,17.9
FLG,12.21,13.41,-8.88,BELOW SMA,15,,,12.64,-3.38,,,,0.869,-178.2,0.0,,,42.0,WARNING,-16.0,2,Sustained Uptrend,,,,,equity,Equity,19.0,False,False,17.9
FNDC,46.32,48.75,-4.99,BELOW SMA,15,,,47.88,-3.27,,,,0.648,-94.3,0.0,231.0,clean,42.3,WARNING,-8.6,2,Sustained Uptrend,-2.26,-6.54,2.61,VXUS,index,Index,1.0,False,False,17.9
IQLT,46.51,48.21,-3.54,BELOW SMA,15,,,47.55,-2.19,,,,0.528,-65.6,0.0,231.0,clean,42.0,WARNING,-6.8,2,Sustained Uptrend,-1.24,-4.43,3.53,VGK,index,Index,1.0,False,False,17.9
IYW,190.07,192.35,-1.18,BELOW SMA,15,,,190.73,-0.34,,,,0.069,-10.5,0.0,231.0,clean,42.3,WARNING,-7.6,1,Basing,-0.85,-2.68,-6.95,XLK,equity,Equity,16.0,False,False,17.9
KB,99.47,106.61,-6.7,BELOW SMA,15,,,104.12,-4.47,,,,0.659,-185.0,0.0,231.0,clean,42.2,WARNING,-16.9,3,Parabolic,-2.85,-6.35,14.99,VXUS,index,Index,28.0,False,False,17.9
NBY,1.2,2.86,-57.98,BELOW SMA,15,,,1.36,-11.5,,,,0.868,-1280.6,0.0,,,42.0,WARNING,-98.8,0,Deep Decline,,,,,index,Index,10.0,False,False,17.9
NUE,166.23,180.27,-7.79,BELOW SMA,15,,,172.86,-3.84,,,,0.841,-144.6,0.0,231.0,clean,42.2,WARNING,-15.6,2,Sustained Uptrend,-3.41,-13.42,5.12,XLI,sector,Sector,34.0,False,False,17.9
DFEV,35.85,37.41,-4.16,BELOW SMA,15,,,36.81,-2.62,,,,0.423,-77.8,0.0,231.0,clean,41.7,WARNING,-8.8,2,Sustained Uptrend,-0.78,-4.4,7.82,VXUS,index,Index,28.0,False,False,17.8
DG,137.9,148.96,-7.42,BELOW SMA,15,,,148.1,-6.89,,,,0.254,-60.8,0.0,231.0,stalling,41.9,WARNING,-12.8,3,Parabolic,-5.88,-5.68,9.85,XLB,equity,Equity,2.0,False,False,17.8
GSIE,43.46,45.42,-4.31,BELOW SMA,15,,,44.57,-2.49,,,,0.655,-81.2,0.0,231.0,clean,41.7,WARNING,-7.3,2,Sustained Uptrend,-1.63,-6.03,3.4,VGK,index,Index,1.0,False,False,17.8
TSM,340.28,357.13,-4.72,BELOW SMA,15,,,354.0,-3.87,,,,0.398,-94.0,0.0,231.0,clean,41.8,WARNING,-12.8,3,Parabolic,-3.84,-5.98,12.15,XLK,equity,Equity,16.0,False,False,17.8
COGT,34.48,37.42,-7.86,BELOW SMA,15,,,37.1,-7.06,,,,0.102,-43.8,0.0,231.0,clean,41.5,WARNING,-18.4,3,Parabolic,-7.95,-8.71,-10.51,XLK,equity,Equity,7.0,False,False,17.7
EUAD,44.05,45.51,-3.21,BELOW SMA,15,,,44.93,-1.96,,,,0.253,-55.8,0.0,231.0,clean,41.5,WARNING,-9.0,2,Sustained Uptrend,0.75,-2.07,5.76,VGK,index,Index,10.0,False,False,17.7
HBM,21.95,25.05,-12.37,BELOW SMA,15,,,24.0,-8.53,,,,0.366,-197.9,0.0,231.0,clean,41.6,WARNING,-23.6,3,Parabolic,-4.73,-13.55,24.93,IAU,commodity,Commodity,45.0,False,False,17.7
IGM,123.69,125.1,-1.13,BELOW SMA,15,,,124.46,-0.62,,,,0.0,-0.1,0.0,231.0,clean,41.5,WARNING,-8.1,1,Basing,-1.18,-2.72,-7.41,XLK,equity,Equity,18.0,False,False,17.7
IMNM,20.54,22.82,-10.0,BELOW SMA,15,,,21.51,-4.51,,,,0.558,-89.4,0.0,231.0,clean,41.5,WARNING,-25.7,3,Parabolic,-1.96,-17.61,7.76,XLI,equity,Equity,7.0,False,False,17.7
IQDF,31.71,33.07,-4.09,BELOW SMA,15,,,32.49,-2.38,,,,0.643,-78.2,0.0,231.0,clean,41.5,WARNING,-7.3,2,Sustained Uptrend,-1.37,-5.69,6.57,VXUS,index,Index,1.0,False,False,17.7
SLB,44.89,49.67,-9.62,BELOW SMA,15,,,48.14,-6.75,,,,0.603,-133.2,0.0,231.0,stalling,41.6,WARNING,-14.4,3,Parabolic,-5.3,-10.79,17.21,XLB,commodity,Commodity,9.0,False,False,17.7
TDIV,95.66,98.27,-2.65,BELOW SMA,15,,,97.41,-1.8,,,,0.627,-39.6,0.0,231.0,clean,41.4,WARNING,-6.4,1,Basing,-2.39,-4.45,-5.2,XLK,equity,Equity,16.0,False,False,17.7
THIR,31.61,32.66,-3.2,BELOW SMA,15,,,32.23,-1.93,,,,0.7,-44.0,0.0,231.0,clean,41.4,WARNING,-5.2,1,Basing,-2.01,-4.79,-1.62,SPY,bond,Bond,4.0,False,False,17.7
WLFC,172.46,193.44,-10.84,BELOW SMA,15,,,185.75,-7.15,,,,0.591,-175.2,0.0,231.0,clean,41.5,WARNING,-16.7,3,Parabolic,-7.13,-15.01,32.63,VGK,index,Index,10.0,False,False,17.7
^DJI,46875.64,49000.48,-4.34,BELOW SMA,15,,,48037.17,-2.42,,,,0.829,-69.3,0.0,231.0,stalling,41.6,WARNING,-7.2,2,Sustained Uptrend,-2.25,-6.6,-1.44,SPY,index,Index,10.0,False,False,17.7
ALGM,31.8,37.52,-15.24,BELOW SMA,15,,,33.79,-5.89,,,,0.898,-368.6,0.0,231.0,clean,41.3,WARNING,-27.5,3,Parabolic,-2.99,-23.58,9.81,XLI,equity,Equity,16.0,False,False,17.6
AZO,3648.7,3719.48,-1.9,BELOW SMA,15,,,3715.35,-1.79,,,,0.228,-35.3,0.0,231.0,clean,41.2,WARNING,-6.1,1,Basing,-2.49,-0.44,4.34,XLV,equity,Equity,2.0,False,False,17.6
COPJ,42.11,45.47,-7.38,BELOW SMA,15,,,45.0,-6.42,,,,0.031,-35.6,0.0,231.0,clean,41.3,WARNING,-21.9,3,Parabolic,-3.42,-8.26,6.12,IAU,commodity,Commodity,45.0,False,False,17.6
DFIS,34.12,35.78,-4.63,BELOW SMA,15,,,35.23,-3.12,,,,0.609,-81.1,0.0,231.0,clean,41.1,WARNING,-8.2,2,Sustained Uptrend,-2.58,-6.43,6.34,VXUS,index,Index,1.0,False,False,17.6
DIHP,32.82,34.04,-3.57,BELOW SMA,15,,,33.65,-2.45,,,,0.541,-66.4,0.0,231.0,clean,41.1,WARNING,-7.0,2,Sustained Uptrend,-1.5,-4.48,5.06,VGK,index,Index,1.0,False,False,17.6
EWI,52.73,55.81,-5.51,BELOW SMA,15,,,54.19,-2.69,,,,0.544,-90.9,0.0,231.0,clean,41.3,WARNING,-9.0,2,Sustained Uptrend,-1.31,-8.01,-0.55,VGK,index,Index,1.0,False,False,17.6
IDEV,84.34,88.06,-4.22,BELOW SMA,15,,,86.54,-2.54,,,,0.635,-80.0,0.0,231.0,clean,41.1,WARNING,-7.3,2,Sustained Uptrend,-1.61,-5.85,2.89,VXUS,index,Index,1.0,False,False,17.6
IMPUY,16.22,18.14,-10.57,BELOW SMA,15,,,17.91,-9.41,,,,0.052,-89.8,0.0,231.0,clean,41.3,WARNING,-31.0,3,Parabolic,-0.98,-8.1,28.32,IAU,miner,Miner,5.0,False,False,17.6
IOO,123.92,127.3,-2.65,BELOW SMA,15,,,125.57,-1.32,,,,0.421,-33.4,0.0,231.0,clean,41.3,WARNING,-4.8,1,Basing,-1.07,-3.88,-2.29,SPY,index,Index,1.0,False,False,17.6
PLG,2.23,2.45,-9.11,BELOW SMA,15,,,2.41,-7.6,,,,0.002,12.7,0.0,,,41.3,WARNING,-44.9,2,Sustained Uptrend,,,,,miner,Miner,5.0,False,False,17.6
SCHY,31.55,32.76,-3.67,BELOW SMA,15,,,32.33,-2.4,,,,0.547,-72.6,0.0,231.0,clean,41.3,WARNING,-7.3,2,Sustained Uptrend,-0.99,-4.32,7.26,VGK,index,Index,1.0,False,False,17.6
USAR,19.95,20.31,-1.75,BELOW SMA,15,,,19.46,2.52,,,,0.007,20.4,0.0,231.0,clean,41.1,WARNING,-37.8,3,Parabolic,4.45,-8.82,13.93,IAU,index,Index,25.0,False,False,17.6
^IXIC,22406.24,22832.46,-1.87,BELOW SMA,15,,,22638.22,-1.02,,,,0.085,-9.9,0.0,231.0,clean,41.2,WARNING,-6.6,1,Basing,-1.51,-3.01,-4.96,QQQ,equity,Equity,18.0,False,False,17.6
BIDU,122.73,133.67,-8.18,BELOW SMA,15,,,121.83,0.74,,,,0.766,-224.4,0.0,231.0,clean,41.0,WARNING,-25.8,2,Sustained Uptrend,4.07,-16.88,-0.98,VXUS,index,Index,6.0,False,False,17.5
BKIE,94.09,98.6,-4.56,BELOW SMA,15,,,96.79,-2.79,,,,0.646,-83.2,0.0,231.0,clean,40.8,WARNING,-7.6,2,Sustained Uptrend,-1.82,-6.29,3.23,VGK,index,Index,1.0,False,False,17.5
GEM,43.41,45.82,-5.26,BELOW SMA,15,,,44.79,-3.08,,,,0.507,-97.7,0.0,231.0,clean,40.8,WARNING,-10.0,2,Sustained Uptrend,-0.98,-6.1,3.93,VXUS,index,Index,28.0,False,False,17.5
GOOGL,303.46,313.58,-3.23,BELOW SMA,15,,,305.07,-0.53,,,,0.076,-16.0,0.0,231.0,clean,40.8,WARNING,-13.1,2,Sustained Uptrend,0.86,-4.75,-4.3,QQQ,equity,Equity,18.0,False,False,17.5
HEZU,44.2,45.74,-3.36,BELOW SMA,15,,,44.88,-1.52,,,,0.49,-68.3,0.0,231.0,clean,40.8,WARNING,-8.9,2,Sustained Uptrend,-0.56,-4.35,1.47,VGK,index,Index,10.0,False,False,17.5
IBB,166.87,172.8,-3.43,BELOW SMA,15,,,171.05,-2.45,,,,0.271,-32.9,0.0,231.0,clean,40.7,WARNING,-7.1,2,Sustained Uptrend,-1.07,-3.02,-0.13,XLV,equity,Equity,7.0,False,False,17.5
IFV,25.68,26.96,-4.72,BELOW SMA,15,,,26.35,-2.54,,,,0.587,-88.8,0.0,231.0,clean,40.9,WARNING,-8.2,2,Sustained Uptrend,-0.94,-6.5,6.22,VXUS,index,Index,1.0,False,False,17.5
ILF,33.9,35.84,-5.42,BELOW SMA,15,,,34.86,-2.75,,,,0.589,-100.7,0.0,231.0,clean,41.0,WARNING,-9.4,2,Sustained Uptrend,-0.73,-7.05,9.96,VXUS,index,Index,13.0,False,False,17.5
MFC,33.45,35.86,-6.73,BELOW SMA,15,,,34.22,-2.24,,,,0.854,-126.1,0.0,231.0,clean,40.9,WARNING,-13.6,2,Sustained Uptrend,-2.76,-12.57,-5.03,SPY,index,Index,10.0,False,False,17.5
NTLA,12.75,12.98,-1.75,BELOW SMA,15,,,13.66,-6.68,,,,0.353,161.3,0.0,,,41.0,WARNING,-25.4,3,Parabolic,,,,,equity,Equity,7.0,False,False,17.5
PLL,7.25,8.56,-15.26,BELOW SMA,15,,,8.74,-17.05,,,,0.007,30.7,0.0,,,40.7,WARNING,-31.7,3,Parabolic,,,,,miner,Miner,22.0,False,False,17.5
RS,300.66,327.3,-8.14,BELOW SMA,15,,,309.04,-2.71,,,,0.862,-198.0,0.0,231.0,clean,41.0,WARNING,-17.8,2,Sustained Uptrend,-3.37,-14.89,7.14,XLB,sector,Sector,34.0,False,False,17.5
SKM,28.38,30.09,-5.69,BELOW SMA,15,,,29.66,-4.32,,,,0.473,-118.6,0.0,231.0,clean,41.0,WARNING,-15.8,3,Parabolic,-3.63,-2.1,39.67,,index,Index,28.0,False,False,17.5
TMQ,4.01,4.34,-7.57,BELOW SMA,15,,,4.13,-2.8,,,,0.001,-8.1,0.0,,,40.7,WARNING,-44.6,2,Sustained Uptrend,,,,,index,Index,42.0,False,False,17.5
TWST,43.23,48.04,-10.01,BELOW SMA,15,,,46.76,-7.56,,,,0.436,-140.3,0.0,231.0,stalling,41.0,WARNING,-25.3,3,Parabolic,-11.16,-11.88,36.89,XLI,equity,Equity,7.0,False,False,17.5
WF,65.56,73.09,-10.31,BELOW SMA,15,,,69.56,-5.75,,,,0.715,-288.0,0.0,231.0,clean,40.7,WARNING,-22.6,3,Parabolic,-4.17,-11.35,14.04,VXUS,index,Index,28.0,False,False,17.5
AMG,268.44,304.95,-11.97,BELOW SMA,15,,,292.96,-8.37,,,,0.609,-191.2,0.0,231.0,clean,40.6,WARNING,-19.8,2,Sustained Uptrend,-10.27,-11.64,-0.97,,equity,Equity,19.0,False,False,17.4
BKTI,74.5,82.73,-9.94,BELOW SMA,15,,,85.31,-12.67,,,,0.041,33.2,0.0,231.0,stalling,40.5,WARNING,-16.8,2,Sustained Uptrend,-13.91,-8.71,6.43,XLI,equity,Equity,7.0,False,False,17.4
CHRW,173.38,186.58,-7.08,BELOW SMA,15,,,183.09,-5.31,,,,0.003,-8.6,0.0,231.0,clean,40.6,WARNING,-14.7,3,Parabolic,-6.19,-11.82,13.68,XLF,index,Index,3.0,False,False,17.4
JBHT,205.53,222.74,-7.73,BELOW SMA,15,,,222.39,-7.58,,,,0.155,-54.8,0.0,231.0,stalling,40.4,WARNING,-12.9,3,Parabolic,-9.2,-10.27,8.3,XLI,sector,Sector,34.0,False,False,17.4
MUFG,16.51,18.45,-10.54,BELOW SMA,15,,,17.44,-5.32,,,,0.919,-220.6,0.0,231.0,clean,40.4,WARNING,-18.1,2,Sustained Uptrend,-4.18,-14.85,5.76,VXUS,index,Index,15.0,False,False,17.4
PG,151.69,158.59,-4.36,BELOW SMA,15,,,157.32,-3.58,,,,0.276,-58.3,0.0,231.0,clean,40.5,WARNING,-9.3,2,Sustained Uptrend,-1.46,-4.65,8.63,XLP,equity,Equity,2.0,False,False,17.4
RHHBY,51.99,57.39,-9.42,BELOW SMA,15,,,55.57,-6.44,,,,0.626,-149.3,0.0,231.0,stalling,40.5,WARNING,-14.6,3,Parabolic,-4.62,-8.52,6.76,XLV,index,Index,1.0,False,False,17.4
ACWX,69.07,72.16,-4.28,BELOW SMA,15,,,70.86,-2.52,,,,0.572,-81.8,0.0,231.0,clean,40.1,WARNING,-7.8,2,Sustained Uptrend,-1.15,-5.59,3.59,VXUS,index,Index,1.0,False,False,17.3
CWI,36.91,38.57,-4.31,BELOW SMA,15,,,37.89,-2.61,,,,0.562,-81.3,0.0,231.0,clean,40.3,WARNING,-7.9,2,Sustained Uptrend,-1.43,-5.57,4.87,VXUS,index,Index,1.0,False,False,17.3
DXCM,66.4,70.8,-6.21,BELOW SMA,15,,,70.12,-5.3,,,,0.041,-33.9,0.0,231.0,clean,40.3,WARNING,-12.6,2,Sustained Uptrend,-6.07,-2.58,0.11,SPY,equity,Equity,27.0,False,False,17.3
FER,64.43,70.44,-8.53,BELOW SMA,15,,,68.13,-5.43,,,,0.71,-164.6,0.0,231.0,clean,40.3,WARNING,-13.8,2,Sustained Uptrend,-4.19,-11.78,-3.04,VGK,index,Index,39.0,False,False,17.3
JHMD,42.47,44.47,-4.49,BELOW SMA,15,,,43.57,-2.53,,,,0.672,-90.1,0.0,231.0,clean,40.2,WARNING,-7.7,2,Sustained Uptrend,-1.67,-6.14,3.76,VGK,index,Index,1.0,False,False,17.3
NEM,114.79,120.03,-4.36,BELOW SMA,15,,,119.58,-4.0,,,,0.308,-82.5,0.0,231.0,clean,40.2,WARNING,-14.9,3,Parabolic,-1.12,-5.55,22.0,IAU,miner,Miner,5.0,False,False,17.3
NESR,18.51,22.29,-16.97,BELOW SMA,15,,,21.88,-15.4,,,,0.155,-163.3,0.0,231.0,stalling,40.3,WARNING,-31.1,3,Parabolic,-15.94,-10.19,24.73,XLI,commodity,Commodity,9.0,False,False,17.3
SCHC,47.42,49.71,-4.59,BELOW SMA,15,,,49.02,-3.27,,,,0.532,-73.2,0.0,231.0,clean,40.3,WARNING,-8.4,2,Sustained Uptrend,-2.5,-5.91,3.36,VXUS,index,Index,1.0,False,False,17.3
UPS,98.09,111.74,-12.21,BELOW SMA,15,,,106.02,-7.48,,,,0.767,-228.0,0.0,231.0,clean,40.2,WARNING,-19.9,2,Sustained Uptrend,-5.73,-17.36,1.15,XLB,equity,Equity,2.0,False,False,17.3
URNM,67.2,70.6,-4.82,BELOW SMA,15,,,68.9,-2.47,,,,0.204,-78.4,0.0,231.0,clean,40.3,WARNING,-20.9,3,Parabolic,1.05,-5.19,15.07,IAU,miner,Miner,29.0,False,False,17.3
IBKR,66.49,72.29,-8.02,BELOW SMA,15,,,68.72,-3.25,,,,0.811,-154.4,0.0,231.0,clean,39.9,WARNING,-16.0,2,Sustained Uptrend,-2.29,-13.87,1.42,SPY,equity,Equity,19.0,False,False,17.2
ICE,158.91,161.45,-1.57,BELOW SMA,15,,,163.2,-2.63,,,,0.55,104.1,0.0,231.0,clean,40.0,WARNING,-9.7,2,Sustained Uptrend,-3.09,-3.58,0.57,XLF,equity,Equity,19.0,False,False,17.2
JIRE,76.43,80.0,-4.47,BELOW SMA,15,,,78.43,-2.55,,,,0.632,-88.4,0.0,231.0,clean,40.0,WARNING,-7.9,2,Sustained Uptrend,-1.36,-5.99,1.65,VGK,index,Index,1.0,False,False,17.2
KEY,19.16,21.4,-10.46,BELOW SMA,15,,,20.13,-4.82,,,,0.858,-173.4,0.0,231.0,clean,40.0,WARNING,-17.9,2,Sustained Uptrend,-5.92,-16.46,-4.08,XLF,equity,Equity,19.0,False,False,17.2
MNST,77.67,81.1,-4.23,BELOW SMA,15,,,78.37,-0.89,,,,0.4,-112.3,0.0,231.0,clean,39.8,WARNING,-11.1,2,Sustained Uptrend,1.26,-3.12,5.57,,equity,Equity,2.0,False,False,17.2
NGXXF,18.8,21.29,-11.71,BELOW SMA,15,,,20.62,-8.82,,,,0.367,-150.6,0.0,231.0,clean,39.9,WARNING,-20.3,3,Parabolic,-6.7,-14.74,4.1,IAU,miner,Miner,5.0,False,False,17.2
NMR,7.51,8.76,-14.22,BELOW SMA,15,,,8.05,-6.63,,,,0.873,-320.2,0.0,,,40.0,WARNING,-21.6,2,Sustained Uptrend,,,,,index,Index,15.0,False,False,17.2
RKLB,70.08,71.67,-2.22,BELOW SMA,15,,,70.56,-0.67,,,,0.02,17.3,0.0,231.0,clean,39.9,WARNING,-29.6,3,Parabolic,0.12,-2.71,31.16,XLK,equity,Equity,11.0,False,False,17.2
ROBO,71.25,75.31,-5.4,BELOW SMA,15,,,74.02,-3.75,,,,0.523,-105.2,0.0,231.0,clean,40.0,WARNING,-10.6,2,Sustained Uptrend,-2.87,-6.45,0.49,VXUS,index,Index,1.0,False,False,17.2
EWW,72.45,78.2,-7.34,BELOW SMA,15,,,75.86,-4.48,,,,0.727,-134.0,0.0,231.0,clean,39.6,WARNING,-11.3,2,Sustained Uptrend,-3.71,-9.97,4.6,VXUS,index,Index,1.0,False,False,17.1
