ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,combined_score
AROC,35.54,33.45,6.23,OPTIMAL,90,1.5,1.11,36.06,-1.43,,,,0.754,175.5,64.8,156.0,clean,82.1,HEALTHY,-4.6,3,Parabolic,-0.73,11.52,40.42,XLI,equity,Equity,,False,False,78.8
CACI,613.92,602.01,1.98,OPTIMAL,95,1.48,0.9,616.12,-0.36,,,,0.639,124.3,70.1,114.0,clean,69.9,CAUTION,-10.2,2,Sustained Uptrend,0.23,-1.9,4.2,XLE,equity,Equity,11.0,False,False,78.8
CMS,76.84,75.18,2.21,OPTIMAL,95,1.48,0.9,77.28,-0.57,,,,0.405,39.1,60.0,184.0,clean,81.8,HEALTHY,-2.1,2,Sustained Uptrend,-0.47,4.19,9.1,XLU,equity,Equity,2.0,False,False,78.8
O,64.96,64.64,0.49,OPTIMAL,95,1.48,0.9,65.64,-1.04,,,,0.0,-0.1,67.6,135.0,clean,73.0,CAUTION,-4.4,2,Sustained Uptrend,0.24,1.65,13.86,XLRE,sector,Sector,14.0,False,False,78.8
SYRE,40.65,38.32,6.08,OPTIMAL,90,1.5,1.11,41.21,-1.35,,,,0.33,185.6,71.5,105.0,clean,74.3,CAUTION,-11.2,3,Parabolic,0.16,21.14,20.71,VXUS,equity,Equity,7.0,False,False,78.8
QSR,72.19,69.93,3.23,OPTIMAL,95,1.48,0.9,72.4,-0.3,,,,0.651,111.2,68.8,122.0,clean,71.0,CAUTION,-3.0,1,Basing,-1.56,2.75,1.76,,index,Index,1.0,False,False,78.6
NYT,78.3,75.58,3.6,OPTIMAL,95,1.48,0.9,80.13,-2.29,,,,0.677,137.5,68.4,126.0,clean,70.3,CAUTION,-5.4,3,Parabolic,-4.46,10.71,19.63,XLC,equity,Equity,18.0,False,False,78.3
WEC,115.07,113.98,0.95,OPTIMAL,95,1.48,0.9,115.76,-0.59,,,,0.13,17.1,59.8,186.0,clean,80.4,HEALTHY,-2.1,2,Sustained Uptrend,-0.88,1.9,9.97,XLU,equity,Equity,2.0,False,False,78.3
WM,241.02,234.17,2.93,OPTIMAL,95,1.48,0.9,242.3,-0.53,,,,0.396,64.4,61.2,176.0,clean,78.6,CAUTION,-2.9,2,Sustained Uptrend,-2.06,4.01,15.15,XLE,equity,Equity,2.0,False,False,78.2
CLNFF,58.24,54.52,6.82,OPTIMAL,90,1.5,1.11,60.57,-3.85,,,,0.747,264.0,80.8,46.0,stalling,60.6,CAUTION,-5.8,3,Parabolic,-5.76,17.66,40.24,,equity,Equity,,False,False,78.0
FTI,62.35,62.25,0.15,OPTIMAL,95,1.48,0.9,64.78,-3.74,,,,0.211,59.1,67.8,132.0,clean,70.0,CAUTION,-8.7,3,Parabolic,-3.24,3.57,35.96,XLI,index,Index,10.0,False,False,78.0
NOC,739.71,717.73,3.06,OPTIMAL,95,1.48,0.9,745.67,-0.8,,,,0.549,98.7,65.9,148.0,clean,71.9,CAUTION,-4.4,3,Parabolic,-0.04,7.99,34.34,XLI,equity,Equity,11.0,False,False,77.9
CEF,52.96,52.09,1.68,OPTIMAL,95,1.48,0.12,53.83,-1.61,,,,0.273,87.9,79.4,56.0,clean,55.3,CAUTION,-13.7,3,Parabolic,1.55,2.64,24.52,IAU,miner,Miner,5.0,False,False,77.6
KEYS,285.53,260.11,9.77,OPTIMAL,90,1.5,1.11,291.83,-2.16,,,,0.506,322.3,65.3,152.0,clean,77.2,CAUTION,-9.9,3,Parabolic,0.36,21.5,35.67,XLI,equity,Equity,16.0,False,False,77.5
RBKB,15.98,14.75,8.34,OPTIMAL,90,1.5,1.11,15.93,0.33,,,,0.42,61.3,57.9,191.0,clean,84.7,HEALTHY,-3.1,3,Parabolic,-0.44,30.77,33.72,,equity,Equity,,False,False,77.2
TGT,116.83,115.16,1.45,OPTIMAL,95,1.48,0.9,118.55,-1.45,,,,0.432,62.7,68.7,125.0,clean,66.1,CAUTION,-7.3,3,Parabolic,-2.93,3.18,24.79,XLF,equity,Equity,2.0,False,False,77.1
NTR,84.03,72.75,15.51,FAIR,65,1.67,3.44,76.47,9.89,,,,0.722,151.5,81.1,43.0,overextended,85.9,HEALTHY,-1.6,3,Parabolic,12.93,18.12,43.25,XLE,sector,Sector,34.0,False,False,76.9
TIGO,70.83,67.63,4.73,OPTIMAL,95,1.48,0.9,71.78,-1.33,,,,0.62,153.2,73.4,93.0,clean,60.0,CAUTION,-5.9,3,Parabolic,-0.31,7.82,38.53,XLRE,index,Index,1.0,False,False,76.9
GEV,832.93,817.85,1.84,OPTIMAL,95,1.48,0.9,839.26,-0.75,,,,0.03,21.7,52.4,213.0,clean,83.7,HEALTHY,-6.9,3,Parabolic,2.14,5.33,33.2,XLI,bond,Bond,20.0,False,False,76.7
SNDK,615.02,610.97,0.66,OPTIMAL,95,1.48,0.9,598.99,2.68,,,,0.054,-53.5,55.8,201.0,clean,79.8,CAUTION,-15.2,3,Parabolic,8.74,13.55,180.24,XLK,equity,Equity,16.0,False,False,76.7
VRTX,484.62,475.24,1.97,OPTIMAL,95,1.48,0.9,478.96,1.18,,,,0.036,19.9,56.6,197.0,clean,78.9,CAUTION,-4.6,2,Sustained Uptrend,5.16,4.56,10.89,XLV,equity,Equity,7.0,False,False,76.7
DTE,148.16,143.25,3.43,OPTIMAL,95,1.48,0.9,148.43,-0.18,,,,0.69,63.8,55.9,199.0,clean,78.8,CAUTION,-4.2,2,Sustained Uptrend,-0.32,7.49,13.75,XLU,sector,Sector,14.0,False,False,76.5
KGS,55.16,51.37,7.37,OPTIMAL,90,1.5,1.11,56.32,-2.07,,,,0.719,189.0,59.9,185.0,clean,80.2,HEALTHY,-5.7,3,Parabolic,-2.21,7.96,49.11,,commodity,Commodity,9.0,False,False,76.5
SNDX,24.18,21.39,13.04,GOOD,75,1.52,1.24,22.72,6.43,,,,0.609,208.1,74.6,84.0,clean,80.5,HEALTHY,-3.9,3,Parabolic,12.04,13.41,23.93,XLV,equity,Equity,7.0,False,False,76.5
AGI,49.21,46.55,5.72,OPTIMAL,90,1.5,0.12,51.34,-4.14,,,,0.436,196.3,76.6,76.0,clean,60.0,CAUTION,-11.2,3,Parabolic,-0.34,8.92,34.53,IAU,miner,Miner,5.0,False,False,76.3
CIEN,343.06,310.94,10.33,GOOD,75,1.52,1.24,331.14,3.6,,,,0.171,110.5,68.4,126.0,clean,87.0,HEALTHY,-6.2,3,Parabolic,14.62,14.85,60.05,XLK,equity,Equity,27.0,False,False,76.3
EWTX,30.43,29.55,2.98,OPTIMAL,95,1.48,0.9,29.34,3.72,,,,0.144,-44.4,52.9,209.0,clean,81.9,HEALTHY,-4.4,3,Parabolic,7.19,-1.83,30.39,DBA,equity,Equity,7.0,False,False,76.3
REMX,94.08,91.98,2.28,OPTIMAL,95,1.48,0.9,96.4,-2.4,,,,0.345,102.7,63.9,162.0,clean,68.7,CAUTION,-9.2,3,Parabolic,0.73,6.02,26.94,IAU,index,Index,10.0,False,False,76.2
PSX,177.29,157.18,12.8,GOOD,60,1.52,-0.9,164.37,7.86,,,,0.501,113.9,78.8,60.0,overextended,91.4,HEALTHY,-0.6,2,Sustained Uptrend,6.52,12.7,26.75,XLE,commodity,Commodity,9.0,False,False,76.0
DBC,28.89,25.14,14.93,GOOD,60,1.52,-0.9,26.88,7.51,,,,0.903,229.2,78.9,59.0,overextended,91.0,HEALTHY,0.0,2,Sustained Uptrend,8.96,19.7,25.69,IAU,commodity,Commodity,9.0,False,False,75.9
HWM,244.44,243.02,0.58,OPTIMAL,95,1.48,0.9,255.32,-4.26,,,,0.085,36.5,61.6,172.0,clean,70.4,CAUTION,-8.6,3,Parabolic,-3.15,8.89,27.74,XLI,equity,Equity,11.0,False,False,75.9
DOCN,67.0,60.82,10.17,GOOD,75,1.52,1.24,58.55,14.45,ELEVATED,1.51,0.6,0.143,-140.6,65.4,150.0,clean,88.0,HEALTHY,-4.9,3,Parabolic,24.48,4.56,34.76,XLK,equity,Equity,27.0,False,False,75.5
CE,59.72,52.8,13.1,GOOD,80,1.52,1.96,51.78,15.33,EXIT WATCH,1.59,0.49,0.275,-139.6,68.1,131.0,overextended,78.7,CAUTION,-3.6,3,Parabolic,13.64,2.4,48.55,XLB,sector,Sector,34.0,False,False,75.4
SLVO,99.8,93.7,6.51,OPTIMAL,90,1.5,0.12,98.6,1.22,,,,0.668,146.9,66.1,146.0,clean,68.6,CAUTION,-7.1,2,Sustained Uptrend,4.18,0.14,0.19,IAU,miner,Miner,5.0,False,False,75.2
VRT,269.39,234.79,14.74,GOOD,55,1.52,-5.49,257.19,4.74,,,,0.537,126.4,80.6,48.0,clean,92.5,HEALTHY,-2.7,3,Parabolic,7.86,34.95,51.02,XLK,index,Index,28.0,False,False,75.2
XOP,167.9,151.36,10.93,GOOD,60,1.52,-0.9,161.44,4.0,,,,0.841,172.8,76.9,74.0,clean,91.1,HEALTHY,-0.6,2,Sustained Uptrend,2.49,15.3,24.79,XLE,commodity,Commodity,9.0,False,False,75.2
MOS,31.2,28.21,10.59,GOOD,80,1.52,1.96,27.31,14.23,ELEVATED,1.51,0.6,0.233,-112.4,64.4,158.0,overextended,81.8,HEALTHY,-3.3,2,Sustained Uptrend,18.72,3.59,31.04,XLE,sector,Sector,34.0,False,False,75.1
WEAT,22.89,21.65,5.75,OPTIMAL,90,1.5,1.11,22.56,1.48,,,,0.743,119.1,72.8,97.0,clean,60.0,CAUTION,-3.7,2,Sustained Uptrend,2.44,10.76,10.87,DBA,commodity,Commodity,21.0,False,False,75.0
AEIS,307.61,305.41,0.72,OPTIMAL,95,1.48,0.9,317.01,-2.97,,,,0.041,-34.2,55.2,203.0,clean,73.9,CAUTION,-12.1,3,Parabolic,-1.22,10.24,39.02,XLI,equity,Equity,16.0,False,False,74.7
HALFF,195.14,194.85,0.15,OPTIMAL,95,1.48,0.9,200.3,-2.58,,,,0.101,28.5,70.8,109.0,clean,55.6,CAUTION,-4.8,3,Parabolic,-2.09,2.71,20.4,,commodity,Commodity,21.0,False,False,74.7
GRMN,237.71,229.46,3.6,OPTIMAL,95,1.48,0.9,245.13,-3.03,,,,0.312,155.1,47.2,221.0,clean,82.8,HEALTHY,-7.4,2,Sustained Uptrend,-1.02,14.06,17.54,SPY,sector,Sector,34.0,False,False,74.6
SMTOY,63.85,59.24,7.78,OPTIMAL,90,1.5,1.11,64.58,-1.13,,,,0.282,151.0,64.8,156.0,clean,67.7,CAUTION,-11.7,3,Parabolic,3.48,13.37,40.48,VXUS,index,Index,15.0,False,False,74.5
LQDA,37.37,37.12,0.69,OPTIMAL,95,1.48,0.9,34.93,7.0,,,,0.001,-10.3,70.1,114.0,clean,54.8,CAUTION,-19.9,3,Parabolic,8.27,-7.81,9.79,,equity,Equity,7.0,False,False,74.2
TERN,44.35,40.19,10.36,GOOD,75,1.52,1.24,43.37,2.25,,,,0.896,221.9,70.6,111.0,clean,77.0,CAUTION,-8.1,3,Parabolic,5.6,16.13,4.18,XLV,equity,Equity,7.0,False,False,74.1
DGX,201.99,201.62,0.19,OPTIMAL,95,1.48,0.9,204.72,-1.33,,,,0.175,-31.5,51.1,214.0,clean,75.6,CAUTION,-5.4,2,Sustained Uptrend,-0.98,-1.64,12.45,XLRE,equity,Equity,7.0,False,False,73.8
REX,39.45,35.44,11.33,GOOD,60,1.52,-0.9,37.43,5.4,,,,0.829,209.6,74.6,84.0,clean,88.4,HEALTHY,-2.2,2,Sustained Uptrend,5.79,12.36,21.05,SPY,commodity,Commodity,9.0,False,False,73.6
ROST,211.41,200.44,5.47,OPTIMAL,90,1.5,1.11,209.5,0.91,,,,0.795,122.2,68.8,122.0,clean,60.0,CAUTION,-2.5,3,Parabolic,-1.59,9.92,19.43,HYG,equity,Equity,37.0,False,False,73.6
FET,55.07,53.51,2.91,OPTIMAL,95,1.48,0.9,57.86,-4.82,,,,0.413,185.4,64.0,160.0,stalling,59.4,CAUTION,-13.4,3,Parabolic,-4.56,16.92,56.01,XLE,bond,Bond,20.0,False,False,73.5
LINC,37.37,31.68,17.95,FAIR,55,1.67,1.01,36.46,2.5,,,,0.818,395.9,82.5,35.0,clean,84.1,HEALTHY,-1.8,3,Parabolic,3.98,38.87,71.11,,equity,Equity,,False,False,73.4
EFXT,21.2,20.02,5.89,OPTIMAL,90,1.5,1.11,22.08,-3.99,,,,0.642,260.5,60.1,183.0,clean,68.7,CAUTION,-11.0,3,Parabolic,-2.84,16.29,39.02,XLI,commodity,Commodity,9.0,False,False,73.1
SRZN,26.0,25.46,2.14,OPTIMAL,95,1.48,0.9,27.55,-5.62,,,,0.47,139.7,43.9,224.0,clean,80.6,HEALTHY,-12.2,3,Parabolic,-9.04,13.86,17.67,QQQ,equity,Equity,7.0,False,False,72.8
DOW,37.34,31.62,18.06,FAIR,65,1.67,3.44,33.13,12.69,ELEVATED,1.51,0.6,0.275,129.0,68.9,121.0,clean,86.2,HEALTHY,-0.9,3,Parabolic,10.72,11.12,61.55,XLB,sector,Sector,34.0,False,False,72.7
MGM,36.69,35.88,2.25,OPTIMAL,95,1.48,0.9,36.14,1.51,,,,0.091,36.7,41.7,226.0,clean,83.0,HEALTHY,-6.5,2,Sustained Uptrend,-1.19,-1.79,2.23,XLF,index,Index,10.0,False,False,72.7
SLGL,85.08,78.68,8.13,OPTIMAL,90,1.5,1.11,88.33,-3.68,,,,0.445,277.4,66.1,146.0,clean,60.0,CAUTION,-13.2,3,Parabolic,7.7,30.89,112.01,,equity,Equity,7.0,False,False,72.6
VXZ,58.6,54.94,6.66,OPTIMAL,90,1.5,1.11,56.7,3.35,,,,0.784,100.4,56.9,195.0,clean,68.9,CAUTION,-1.6,1,Basing,4.44,9.51,5.87,,equity,Equity,12.0,False,False,72.1
MPC,233.5,203.13,14.95,GOOD,50,1.52,-0.65,217.06,7.57,,,,0.626,180.3,78.2,66.0,clean,90.1,HEALTHY,-1.1,2,Sustained Uptrend,7.43,14.38,22.42,XLE,bond,Bond,20.0,False,False,71.9
NOPMF,19.57,17.04,14.82,GOOD,60,1.52,-0.9,19.25,1.64,,,,0.557,347.4,78.2,66.0,clean,78.3,CAUTION,-9.1,3,Parabolic,4.43,22.93,60.28,VXUS,commodity,Commodity,45.0,False,False,71.9
SQM,75.92,73.82,2.85,OPTIMAL,95,1.48,0.9,73.91,2.72,,,,0.071,44.0,61.5,173.0,clean,57.0,CAUTION,-11.8,3,Parabolic,7.5,8.03,20.7,IAU,sector,Sector,34.0,False,False,71.9
UUP,27.7,27.13,2.07,OPTIMAL,95,1.48,0.9,27.44,0.93,,,,0.911,37.4,57.3,194.0,clean,61.6,CAUTION,-1.6,1,Basing,0.78,3.34,-1.65,DBA,index,Index,10.0,False,False,71.8
VIXM,16.7,15.67,6.53,OPTIMAL,90,1.5,1.11,16.18,3.18,,,,0.797,102.3,56.7,196.0,clean,68.3,CAUTION,-1.9,1,Basing,4.21,9.26,5.6,,equity,Equity,12.0,False,False,71.8
PARXF,18.66,15.87,17.55,FAIR,35,1.67,-1.24,16.9,10.41,ELEVATED,1.51,0.6,0.798,217.6,95.8,4.0,clean,86.2,HEALTHY,0.0,3,Parabolic,13.85,21.56,45.78,XLE,commodity,Commodity,9.0,False,False,71.6
RCAT,16.55,13.29,24.51,CAUTION,40,1.58,0.49,14.67,12.83,ELEVATED,1.51,0.6,0.821,437.9,98.6,1.0,clean,76.5,CAUTION,-11.9,3,Parabolic,9.74,31.13,92.2,IAU,equity,Equity,8.0,False,False,71.5
OLN,24.54,24.17,1.54,OPTIMAL,95,1.48,0.9,24.28,1.06,,,,0.207,-59.2,40.3,227.0,clean,80.0,HEALTHY,-10.3,3,Parabolic,-0.32,-5.54,20.53,XLB,sector,Sector,34.0,False,False,71.4
EOG,134.87,121.78,10.74,GOOD,60,1.52,-0.9,129.79,3.91,,,,0.873,150.2,65.0,155.0,clean,91.4,HEALTHY,-0.9,2,Sustained Uptrend,2.93,19.67,23.29,XLE,commodity,Commodity,9.0,False,False,71.2
UCTT,55.88,55.09,1.43,OPTIMAL,95,1.48,0.9,57.13,-2.18,,,,0.003,-17.3,55.9,199.0,clean,60.0,CAUTION,-24.3,3,Parabolic,0.16,2.85,105.06,XLI,equity,Equity,16.0,False,False,70.8
LBRT,30.88,26.71,15.6,FAIR,35,1.67,-1.24,28.31,9.05,,,,0.669,180.5,91.5,9.0,clean,87.7,HEALTHY,-0.9,3,Parabolic,10.94,27.58,56.33,XLI,commodity,Commodity,9.0,False,False,70.6
CHAT,63.27,63.06,0.33,OPTIMAL,95,1.48,0.9,63.24,0.06,,,,0.002,-4.5,43.8,225.0,clean,73.0,CAUTION,-5.3,1,Basing,1.92,0.85,1.3,XLK,index,Index,25.0,False,False,70.5
PCG,18.02,17.67,1.95,OPTIMAL,95,1.48,0.9,18.48,-2.5,,,,0.137,41.1,54.8,204.0,clean,60.0,CAUTION,-6.0,2,Sustained Uptrend,-0.63,7.55,20.18,XLRE,index,Index,10.0,False,False,70.4
PPTA,31.37,30.95,1.35,OPTIMAL,95,1.48,0.12,33.65,-6.79,,,,0.349,198.6,54.8,204.0,clean,60.0,CAUTION,-16.1,3,Parabolic,-3.21,6.05,18.15,IAU,miner,Miner,5.0,False,False,70.4
LNG,255.94,228.86,11.83,GOOD,60,1.52,-0.9,248.72,2.9,,,,0.851,224.4,65.1,154.0,clean,88.5,HEALTHY,-1.3,2,Sustained Uptrend,2.56,17.2,28.79,XLE,commodity,Commodity,9.0,False,False,70.3
SHEL,88.8,80.39,10.46,GOOD,55,1.52,-5.49,84.73,4.8,,,,0.894,148.7,66.9,138.0,clean,91.9,HEALTHY,-0.2,2,Sustained Uptrend,7.07,13.99,22.4,XLE,index,Index,1.0,False,False,70.2
SSRM,29.85,28.27,5.58,OPTIMAL,90,1.5,0.12,30.93,-3.5,,,,0.41,182.2,44.0,223.0,clean,76.9,CAUTION,-10.9,3,Parabolic,-4.31,12.04,39.47,IAU,miner,Miner,5.0,False,False,70.0
PLSE,21.41,19.78,8.25,OPTIMAL,90,1.5,1.11,18.95,13.02,ELEVATED,1.51,0.6,0.524,-354.0,52.9,209.0,clean,66.2,CAUTION,-18.6,3,Parabolic,15.26,-10.47,56.43,XLK,equity,Equity,7.0,False,False,69.9
VIAV,29.97,28.24,6.11,OPTIMAL,90,1.5,1.11,30.86,-2.88,,,,0.41,219.1,60.7,179.0,clean,57.2,CAUTION,-15.8,3,Parabolic,-3.32,9.66,58.24,XLK,equity,Equity,16.0,False,False,69.9
TSAT,33.72,30.18,11.75,GOOD,75,1.52,1.24,33.38,1.02,,,,0.779,335.3,54.5,206.0,clean,80.5,HEALTHY,-9.7,2,Sustained Uptrend,1.6,20.13,4.14,XLK,equity,Equity,18.0,False,False,69.5
GPRE,16.3,14.06,15.94,FAIR,35,1.67,-1.24,15.1,7.92,,,,0.496,179.4,92.3,7.0,clean,81.4,HEALTHY,-1.3,3,Parabolic,5.09,10.66,63.98,XLE,commodity,Commodity,9.0,False,False,69.0
IMAX,38.68,38.09,1.54,OPTIMAL,95,1.48,0.9,40.61,-4.76,,,,0.434,151.6,50.8,217.0,clean,60.0,CAUTION,-10.4,2,Sustained Uptrend,-4.4,6.0,1.66,XLRE,bond,Bond,4.0,False,False,69.0
ATI,148.26,147.61,0.44,OPTIMAL,95,1.48,0.9,157.45,-5.83,,,,0.249,105.1,52.7,211.0,stalling,57.2,CAUTION,-11.8,3,Parabolic,-3.84,8.19,49.12,XLI,equity,Equity,11.0,False,False,68.9
MRVL,87.99,80.87,8.8,OPTIMAL,90,1.5,1.11,84.78,3.79,,,,0.413,165.6,55.5,202.0,clean,60.0,CAUTION,-7.4,1,Basing,16.27,7.29,-1.02,VXUS,equity,Equity,16.0,False,False,68.9
MRNA,54.45,48.13,13.13,GOOD,75,1.52,1.24,54.15,0.55,,,,0.778,377.8,57.8,193.0,clean,74.5,CAUTION,-8.6,3,Parabolic,1.15,29.64,92.81,XLV,equity,Equity,7.0,False,False,68.8
COHR,242.88,241.25,0.68,OPTIMAL,95,1.48,0.9,261.03,-6.96,,,,0.351,209.7,51.1,214.0,clean,58.3,CAUTION,-19.1,3,Parabolic,-4.33,6.35,26.02,XLK,equity,Equity,16.0,False,False,68.6
LITE,624.65,605.87,3.1,OPTIMAL,95,1.48,0.9,667.8,-6.46,,,,0.143,135.0,51.1,214.0,clean,57.8,CAUTION,-20.3,3,Parabolic,-4.02,11.32,73.35,XLK,equity,Equity,16.0,False,False,68.5
SAM,233.95,232.4,0.67,OPTIMAL,95,1.48,0.9,230.22,1.62,,,,0.179,-58.6,49.1,219.0,clean,60.0,CAUTION,-8.2,2,Sustained Uptrend,1.2,-5.48,19.36,XLP,equity,Equity,2.0,False,False,68.4
DHT,16.98,16.74,1.47,OPTIMAL,95,1.48,0.9,18.61,-8.72,,,,0.468,236.0,49.9,218.0,stalling,58.6,CAUTION,-17.4,3,Parabolic,-8.39,12.78,35.66,LQD,index,Index,6.0,False,False,68.3
PDBC,17.21,14.95,15.1,FAIR,35,1.67,-1.24,16.0,7.54,,,,0.903,232.5,78.7,61.0,overextended,91.1,HEALTHY,-0.1,2,Sustained Uptrend,8.92,20.01,25.8,IAU,commodity,Commodity,9.0,False,False,67.1
LASR,63.99,56.38,13.49,GOOD,75,1.52,1.24,63.04,1.5,,,,0.682,293.6,60.4,180.0,clean,60.0,CAUTION,-8.0,3,Parabolic,2.29,20.92,68.84,XLK,equity,Equity,16.0,False,False,65.4
UNF,275.1,233.61,17.76,FAIR,25,1.67,-10.6,252.11,9.12,,,,0.488,168.8,94.3,6.0,clean,78.8,CAUTION,-3.1,3,Parabolic,4.7,19.6,52.94,,index,Index,3.0,False,False,65.4
GLSI,27.02,26.66,1.32,OPTIMAL,95,1.48,0.9,26.34,2.56,,,,0.019,34.5,40.0,228.0,clean,59.7,CAUTION,-20.8,3,Parabolic,9.51,-3.48,173.15,SPY,index,Index,3.0,False,False,65.2
EQNR,34.46,29.28,17.67,FAIR,35,1.67,-1.24,32.29,6.71,,,,0.907,280.0,80.3,51.0,clean,81.7,HEALTHY,-0.2,3,Parabolic,8.5,23.69,49.96,XLE,commodity,Commodity,9.0,False,False,64.9
LYB,73.74,58.19,26.73,WARNING,40,1.66,6.84,64.14,14.97,ELEVATED,1.51,0.6,0.671,289.9,68.8,122.0,clean,84.8,HEALTHY,-0.3,3,Parabolic,11.93,27.89,72.37,XLE,sector,Sector,34.0,False,False,63.5
ANRO,21.91,18.51,18.38,FAIR,25,1.67,-10.6,21.1,3.82,,,,0.849,350.0,79.4,56.0,clean,87.9,HEALTHY,-7.0,3,Parabolic,6.46,31.59,65.36,,index,Index,25.0,False,False,62.9
ANAB,63.55,54.61,16.37,FAIR,55,1.67,1.01,58.6,8.45,,,,0.558,177.6,53.3,208.0,clean,83.0,HEALTHY,-4.7,3,Parabolic,10.94,26.49,45.09,VGK,equity,Equity,7.0,False,False,62.8
GSG,31.16,26.31,18.4,FAIR,35,1.67,-1.24,28.55,9.12,,,,0.883,280.5,71.0,108.0,overextended,85.8,HEALTHY,-1.7,2,Sustained Uptrend,10.05,24.72,34.87,XLE,commodity,Commodity,9.0,False,False,62.8
TEN,35.19,31.33,12.3,GOOD,55,1.52,-5.49,36.15,-2.67,,,,0.858,398.8,67.2,137.0,clean,66.3,CAUTION,-9.5,3,Parabolic,0.69,27.82,46.56,,index,Index,3.0,False,False,62.7
CAPR,32.86,26.58,23.63,CAUTION,40,1.58,0.49,29.03,13.19,ELEVATED,1.51,0.6,0.558,344.9,76.4,77.0,clean,72.7,CAUTION,-9.9,3,Parabolic,27.27,33.41,20.01,,equity,Equity,7.0,False,False,62.5
NET,212.65,183.55,15.85,FAIR,55,1.67,1.01,194.01,9.6,,,,0.167,130.6,52.6,212.0,clean,82.3,HEALTHY,-2.5,0,Deep Decline,10.57,18.15,1.78,XLK,equity,Equity,27.0,False,False,62.3
PBR,19.16,16.26,17.85,FAIR,25,1.67,-10.6,17.63,8.7,,,,0.878,267.8,80.3,51.0,clean,83.1,HEALTHY,-0.6,3,Parabolic,14.55,25.02,55.56,XLE,index,Index,13.0,False,False,61.8
SRCL,61.98,61.14,1.37,OPTIMAL,95,1.48,0.9,61.57,0.67,,,,0.718,26.6,0.0,,,91.9,HEALTHY,0.0,2,Sustained Uptrend,,,,,index,Index,10.0,False,False,60.8
K,83.44,82.89,0.66,OPTIMAL,95,1.48,0.9,83.2,0.28,,,,0.903,11.1,0.0,,,91.1,HEALTHY,-0.2,2,Sustained Uptrend,,,,,equity,Equity,2.0,False,False,60.6
TNGX,17.03,13.22,28.84,WARNING,5,1.66,-0.65,14.73,15.64,EXIT WATCH,1.59,0.49,0.42,398.8,98.0,2.0,clean,81.7,HEALTHY,-3.4,3,Parabolic,1.19,34.2,86.73,,bond,Bond,20.0,False,False,60.6
OXY,58.76,49.86,17.86,FAIR,35,1.67,-1.24,54.27,8.28,,,,0.816,256.9,63.2,166.0,clean,85.9,HEALTHY,-0.7,3,Parabolic,10.37,27.0,41.43,XLE,commodity,Commodity,9.0,False,False,60.1
MMP,69.0,66.78,3.32,OPTIMAL,95,1.48,0.9,68.31,1.01,,,,0.768,68.1,0.0,,,88.2,HEALTHY,-1.3,2,Sustained Uptrend,,,,,index,Index,39.0,False,False,59.7
ISSC,27.74,23.76,16.76,FAIR,55,1.67,1.01,28.21,-1.67,,,,0.858,507.9,44.6,222.0,clean,82.3,HEALTHY,-10.3,3,Parabolic,-1.8,40.97,160.74,QQQ,equity,Equity,11.0,False,False,59.5
YOU,45.22,38.43,17.67,FAIR,55,1.67,1.01,46.72,-3.22,,,,0.693,609.5,53.7,207.0,clean,71.4,CAUTION,-10.4,2,Sustained Uptrend,-4.65,37.64,28.27,XLF,equity,Equity,27.0,False,False,59.5
NIB,36.29,34.16,6.23,OPTIMAL,90,1.5,1.11,34.81,4.25,,,,0.453,48.1,0.0,,,92.8,HEALTHY,0.0,2,Sustained Uptrend,,,,,commodity,Commodity,35.0,False,False,59.3
FOLD,14.38,14.33,0.32,OPTIMAL,95,1.48,0.9,14.35,0.14,,,,0.424,3.9,0.0,,,86.2,HEALTHY,-0.1,3,Parabolic,,,,,equity,Equity,7.0,False,False,59.1
GLNCY,14.14,13.76,2.77,OPTIMAL,95,1.48,0.9,14.01,0.94,,,,0.231,50.0,0.0,,,85.0,HEALTHY,-3.6,3,Parabolic,,,,,commodity,Commodity,45.0,False,False,58.8
PXD,269.62,268.73,0.33,OPTIMAL,95,1.48,0.9,271.88,-0.83,,,,0.009,-4.0,0.0,,,83.8,HEALTHY,-3.3,2,Sustained Uptrend,,,,,index,Index,10.0,False,False,58.4
DNN,4.05,3.97,2.07,OPTIMAL,95,1.48,0.12,4.01,0.94,,,,0.005,14.0,0.0,,,83.6,HEALTHY,-8.6,3,Parabolic,,,,,miner,Miner,29.0,False,False,58.3
MOG.B,101.0,93.87,7.6,OPTIMAL,90,1.5,1.11,96.75,4.4,,,,0.088,46.0,0.0,,,89.1,HEALTHY,-0.5,2,Sustained Uptrend,,,,,index,Index,42.0,False,False,58.2
XPEV,20.22,17.67,14.41,GOOD,55,1.52,-5.49,17.71,14.18,ELEVATED,1.51,0.6,0.022,34.1,61.1,177.0,clean,58.6,CAUTION,-8.1,0,Deep Decline,23.73,13.46,2.06,,index,Index,6.0,False,False,58.2
