ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,pole_id,is_noise_pole,gold_filtered,path_quality,combined_score
MTZ,296.95,276.48,7.4,OPTIMAL,90,1.5,1.11,298.67,-0.58,,,,0.77,177.7,69.3,114.0,clean,83.5,HEALTHY,-4.3,3,Parabolic,0.56,13.6,34.74,XLI,index,Index,3.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.04, 'median_ttg': 2.0, 'prob_good': 23.6, 'prob_bad': 61.3}",80.8
SII,156.72,141.33,10.89,GOOD,90,1.52,2.55,162.13,-3.34,,,,0.721,438.5,75.1,78.0,clean,76.8,CAUTION,-7.6,3,Parabolic,-1.82,28.49,64.24,IAU,miner,Miner,5.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -9.08, 'median_ttg': 3.0, 'prob_good': 15.6, 'prob_bad': 65.6}",80.8
LMT,652.83,644.94,1.22,OPTIMAL,95,1.48,0.9,660.81,-1.21,,,,0.257,39.4,76.5,66.0,clean,69.0,CAUTION,-5.7,3,Parabolic,-0.33,3.7,39.83,XLI,equity,Equity,11.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.13, 'median_ttg': 2.0, 'prob_good': 27.5, 'prob_bad': 53.2}",80.7
CB,329.56,329.24,0.1,OPTIMAL,95,1.48,0.9,331.85,-0.69,,,,0.015,-8.2,70.5,108.0,clean,75.7,CAUTION,-4.7,2,Sustained Uptrend,-0.87,1.01,9.41,,equity,Equity,19.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.24, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 53.4}",80.6
CORN,18.59,17.74,4.77,OPTIMAL,95,1.48,0.9,18.17,2.32,,,,0.82,76.3,71.5,101.0,clean,74.3,CAUTION,-1.3,1,Basing,2.2,6.47,3.57,DBA,commodity,Commodity,21.0,False,False,"{'grade': 'OK', 'median_mae': -4.67, 'median_ttg': 2.0, 'prob_good': 30.1, 'prob_bad': 50.7}",80.6
HAL,34.84,34.6,0.68,OPTIMAL,95,1.48,0.9,35.01,-0.49,,,,0.1,25.2,64.6,142.0,clean,82.4,HEALTHY,-5.9,3,Parabolic,1.99,2.41,21.9,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.45, 'median_ttg': 2.0, 'prob_good': 21.1, 'prob_bad': 59.9}",80.6
MPLX,58.36,57.15,2.13,OPTIMAL,95,1.48,0.9,58.67,-0.52,,,,0.493,55.9,59.8,169.0,clean,88.0,HEALTHY,-2.5,2,Sustained Uptrend,-0.51,5.38,5.72,XLRE,bond,Bond,4.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -1.18, 'median_ttg': 2.0, 'prob_good': 50.9, 'prob_bad': 37.7}",80.6
NORW,36.13,34.77,3.91,OPTIMAL,95,1.48,0.9,35.79,0.95,,,,0.677,52.5,63.9,147.0,clean,83.4,HEALTHY,-1.8,3,Parabolic,1.92,4.72,22.89,VXUS,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",80.6
INFL,52.87,51.72,2.22,OPTIMAL,95,1.48,0.9,53.48,-1.13,,,,0.442,67.9,67.6,125.0,clean,78.7,CAUTION,-4.2,2,Sustained Uptrend,-0.02,4.4,18.3,IAU,index,Index,3.0,False,False,"{'grade': 'OK', 'median_mae': -4.25, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 46.1}",80.5
STIP,103.36,103.08,0.27,OPTIMAL,95,1.48,0.9,103.34,0.02,,,,0.826,7.2,67.1,128.0,clean,79.2,CAUTION,-0.3,1,Basing,0.1,0.38,0.83,LQD,bond,Bond,4.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -1.18, 'median_ttg': 2.0, 'prob_good': 50.9, 'prob_bad': 37.7}",80.5
INR,17.56,16.82,4.42,OPTIMAL,95,1.48,0.9,17.61,-0.26,,,,0.588,150.9,64.9,140.0,clean,81.0,HEALTHY,-7.6,3,Parabolic,-1.18,3.97,17.38,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.45, 'median_ttg': 2.0, 'prob_good': 21.1, 'prob_bad': 59.9}",80.3
KMI,33.36,32.21,3.57,OPTIMAL,95,1.48,0.9,33.47,-0.33,,,,0.639,68.4,64.3,143.0,clean,81.6,HEALTHY,-2.6,3,Parabolic,-0.09,7.58,22.11,XLE,bond,Bond,4.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -1.18, 'median_ttg': 2.0, 'prob_good': 50.9, 'prob_bad': 37.7}",80.2
DOCN,66.22,60.79,8.93,OPTIMAL,90,1.5,1.11,58.47,13.26,ELEVATED,1.51,0.6,0.152,-144.4,64.0,146.0,clean,87.4,HEALTHY,-6.0,3,Parabolic,23.02,3.34,33.19,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.64, 'median_ttg': 1.0, 'prob_good': 22.2, 'prob_bad': 53.7}",80.1
LBRT,30.3,26.69,13.53,GOOD,60,1.52,-0.9,28.25,7.24,,,,0.672,174.4,89.4,13.0,clean,92.4,HEALTHY,-2.8,3,Parabolic,8.88,25.21,53.42,XLI,commodity,Commodity,9.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -9.08, 'median_ttg': 3.0, 'prob_good': 15.6, 'prob_bad': 65.6}",80.0
FIX,1373.76,1333.01,3.06,OPTIMAL,95,1.48,0.9,1384.99,-0.81,,,,0.039,31.7,62.4,156.0,clean,82.5,HEALTHY,-8.4,3,Parabolic,1.89,8.2,39.67,XLK,index,Index,3.0,False,False,"{'grade': 'OK', 'median_mae': -4.25, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 46.1}",79.8
WMB,73.52,71.9,2.25,OPTIMAL,95,1.48,0.9,74.66,-1.52,,,,0.475,56.4,68.1,124.0,clean,75.7,CAUTION,-4.4,3,Parabolic,-1.67,6.8,19.45,XLE,bond,Bond,4.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -1.18, 'median_ttg': 2.0, 'prob_good': 50.9, 'prob_bad': 37.7}",79.8
O,65.03,64.64,0.6,OPTIMAL,95,1.48,0.9,65.65,-0.94,,,,0.0,0.2,69.3,114.0,clean,74.1,CAUTION,-4.3,2,Sustained Uptrend,0.35,1.77,13.99,XLRE,sector,Sector,14.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 36.4, 'prob_bad': 36.4}",79.7
XEL,80.82,80.29,0.66,OPTIMAL,95,1.48,0.9,82.41,-1.93,,,,0.191,36.1,79.7,48.0,clean,61.6,CAUTION,-4.0,1,Basing,-1.89,4.28,6.74,XLU,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -4.25, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 46.1}",79.6
PL,24.97,23.98,4.13,OPTIMAL,95,1.48,0.9,25.33,-1.42,,,,0.63,195.8,75.9,73.0,clean,65.7,CAUTION,-19.2,3,Parabolic,1.55,9.57,94.47,XLI,equity,Equity,11.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.13, 'median_ttg': 2.0, 'prob_good': 27.5, 'prob_bad': 53.2}",79.5
CME,311.19,301.41,3.24,OPTIMAL,95,1.48,0.9,311.26,-0.02,,,,0.509,73.5,73.3,90.0,clean,68.4,CAUTION,-5.5,2,Sustained Uptrend,-1.77,1.44,15.2,,equity,Equity,19.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.24, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 53.4}",79.4
PRE,20.78,18.73,10.94,GOOD,75,1.52,1.24,17.81,16.7,EXIT WATCH,1.59,0.49,0.062,-134.0,90.9,9.0,clean,71.1,CAUTION,-9.1,3,Parabolic,37.89,-3.03,48.01,,equity,Equity,7.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -7.32, 'median_ttg': 3.0, 'prob_good': 5.9, 'prob_bad': 70.6}",79.4
ES,73.21,71.65,2.17,OPTIMAL,95,1.48,0.9,74.05,-1.13,,,,0.443,58.0,70.5,108.0,clean,71.4,CAUTION,-4.2,2,Sustained Uptrend,-0.89,5.64,7.93,XLU,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -4.25, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 46.1}",79.3
FTI,62.52,62.26,0.42,OPTIMAL,95,1.48,0.9,64.79,-3.51,,,,0.219,60.0,70.5,108.0,clean,71.2,CAUTION,-8.4,3,Parabolic,-2.98,3.85,36.33,XLI,index,Index,10.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",79.3
TFPM,37.49,37.2,0.78,OPTIMAL,95,1.48,0.12,39.11,-4.14,,,,0.303,105.3,71.7,99.0,clean,70.0,CAUTION,-10.1,3,Parabolic,-1.88,3.08,12.08,IAU,miner,Miner,5.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.45, 'median_ttg': 2.0, 'prob_good': 21.1, 'prob_bad': 59.9}",79.3
FANG,177.01,171.05,3.48,OPTIMAL,95,1.48,0.9,177.75,-0.42,,,,0.587,89.7,63.2,149.0,clean,79.6,CAUTION,-5.2,2,Sustained Uptrend,-1.13,7.35,11.91,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.45, 'median_ttg': 2.0, 'prob_good': 21.1, 'prob_bad': 59.9}",79.2
SBUX,100.18,96.87,3.41,OPTIMAL,95,1.48,0.9,98.84,1.35,,,,0.587,63.6,58.5,175.0,clean,84.5,HEALTHY,-4.4,2,Sustained Uptrend,1.51,2.72,21.75,XLY,equity,Equity,37.0,False,False,"{'grade': 'OK', 'median_mae': -4.25, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 46.1}",79.1
CIEN,336.83,310.72,8.4,OPTIMAL,90,1.5,1.11,330.52,1.91,,,,0.156,104.5,62.2,158.0,clean,85.8,HEALTHY,-7.9,3,Parabolic,12.54,12.77,57.14,XLK,equity,Equity,27.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.64, 'median_ttg': 1.0, 'prob_good': 22.2, 'prob_bad': 53.7}",79.0
KR,74.96,68.74,9.04,OPTIMAL,90,1.5,1.11,71.24,5.22,,,,0.358,83.0,60.6,164.0,clean,87.8,HEALTHY,-2.1,2,Sustained Uptrend,4.66,10.25,19.17,XLP,equity,Equity,2.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.04, 'median_ttg': 2.0, 'prob_good': 23.6, 'prob_bad': 61.3}",79.0
QSR,72.09,69.93,3.1,OPTIMAL,95,1.48,0.9,72.39,-0.42,,,,0.648,110.8,69.8,112.0,clean,71.1,CAUTION,-3.1,1,Basing,-1.69,2.62,1.62,,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",79.0
CMS,76.78,75.17,2.14,OPTIMAL,95,1.48,0.9,77.27,-0.64,,,,0.4,38.9,60.7,162.0,clean,81.3,HEALTHY,-2.1,2,Sustained Uptrend,-0.54,4.11,9.02,XLU,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -4.25, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 46.1}",78.9
UFO,44.75,44.63,0.27,OPTIMAL,95,1.48,0.9,45.26,-1.14,,,,0.435,53.4,69.2,117.0,clean,71.4,CAUTION,-8.0,3,Parabolic,-0.33,0.47,23.24,XLI,equity,Equity,11.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.13, 'median_ttg': 2.0, 'prob_good': 27.5, 'prob_bad': 53.2}",78.9
CACI,612.63,601.97,1.77,OPTIMAL,95,1.48,0.9,615.99,-0.55,,,,0.635,123.6,70.8,104.0,clean,69.4,CAUTION,-10.4,2,Sustained Uptrend,0.02,-2.1,3.98,XLE,equity,Equity,11.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.13, 'median_ttg': 2.0, 'prob_good': 27.5, 'prob_bad': 53.2}",78.8
EBAY,90.0,87.52,2.83,OPTIMAL,95,1.48,0.9,91.0,-1.1,,,,0.819,187.7,62.5,154.0,clean,78.7,CAUTION,-8.1,2,Sustained Uptrend,-3.27,2.88,7.28,XLC,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",78.7
APD,290.48,280.1,3.7,OPTIMAL,95,1.48,0.9,276.56,5.03,,,,0.249,-42.3,56.4,184.0,clean,85.4,HEALTHY,-2.0,2,Sustained Uptrend,5.11,-0.1,25.88,,sector,Sector,34.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.51, 'median_ttg': 1.0, 'prob_good': 23.4, 'prob_bad': 54.9}",78.6
WEC,115.05,113.98,0.94,OPTIMAL,95,1.48,0.9,115.75,-0.61,,,,0.129,17.1,60.6,164.0,clean,80.3,HEALTHY,-2.2,2,Sustained Uptrend,-0.9,1.89,9.95,XLU,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -4.25, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 46.1}",78.5
ROST,209.84,200.39,4.72,OPTIMAL,95,1.48,0.9,209.35,0.24,,,,0.78,119.7,77.5,61.0,clean,60.0,CAUTION,-3.2,3,Parabolic,-2.32,9.1,18.54,HYG,equity,Equity,37.0,False,False,"{'grade': 'OK', 'median_mae': -4.25, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 46.1}",78.4
CEF,52.8,52.08,1.38,OPTIMAL,95,1.48,0.12,53.81,-1.88,,,,0.267,86.9,79.9,47.0,clean,55.5,CAUTION,-14.0,3,Parabolic,1.25,2.33,24.15,IAU,miner,Miner,5.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.45, 'median_ttg': 2.0, 'prob_good': 21.1, 'prob_bad': 59.9}",77.9
PSA,297.74,297.62,0.04,OPTIMAL,95,1.48,0.9,306.01,-2.7,,,,0.271,35.5,62.6,153.0,clean,75.4,CAUTION,-4.8,2,Sustained Uptrend,-3.0,1.85,12.48,XLRE,sector,Sector,14.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 36.4, 'prob_bad': 36.4}",77.8
CENX,57.71,51.76,11.5,GOOD,60,1.52,-0.9,54.06,6.74,,,,0.552,153.1,90.3,10.0,clean,83.5,HEALTHY,-2.4,3,Parabolic,7.07,11.07,90.34,XLK,commodity,Commodity,45.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -9.08, 'median_ttg': 3.0, 'prob_good': 15.6, 'prob_bad': 65.6}",77.7
RBKB,16.01,14.75,8.53,OPTIMAL,90,1.5,1.11,15.93,0.5,,,,0.426,61.9,58.9,172.0,clean,85.2,HEALTHY,-3.0,3,Parabolic,-0.25,31.01,33.97,,equity,Equity,,False,False,"{'grade': 'ROUGH', 'median_mae': -5.96, 'median_ttg': 2.0, 'prob_good': 24.2, 'prob_bad': 59.0}",77.7
TIGO,70.95,67.64,4.9,OPTIMAL,95,1.48,0.9,71.8,-1.18,,,,0.624,153.7,75.6,75.0,clean,60.0,CAUTION,-5.7,3,Parabolic,-0.14,8.01,38.76,XLRE,index,Index,1.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",77.7
IYZ,38.8,38.65,0.38,OPTIMAL,95,1.48,0.9,39.55,-1.89,,,,0.274,33.1,62.5,154.0,clean,74.9,CAUTION,-4.4,2,Sustained Uptrend,-2.51,-0.21,16.03,XLI,equity,Equity,18.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.85, 'median_ttg': 1.5, 'prob_good': 29.4, 'prob_bad': 55.9}",77.6
NOC,736.09,717.61,2.58,OPTIMAL,95,1.48,0.9,745.31,-1.24,,,,0.535,97.1,65.7,136.0,clean,70.5,CAUTION,-4.9,3,Parabolic,-0.53,7.46,33.68,XLI,equity,Equity,11.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.13, 'median_ttg': 2.0, 'prob_good': 27.5, 'prob_bad': 53.2}",77.4
AROC,35.07,33.44,4.88,OPTIMAL,95,1.48,0.9,36.01,-2.61,,,,0.726,171.1,60.0,168.0,clean,76.5,CAUTION,-5.9,3,Parabolic,-2.04,10.04,38.56,XLI,equity,Equity,,False,False,"{'grade': 'OK', 'median_mae': -4.67, 'median_ttg': 2.0, 'prob_good': 30.1, 'prob_bad': 50.7}",77.2
SNDK,618.82,611.1,1.26,OPTIMAL,95,1.48,0.9,599.37,3.25,,,,0.05,-51.5,56.8,183.0,clean,80.2,HEALTHY,-14.7,3,Parabolic,9.41,14.25,181.97,XLK,equity,Equity,16.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",77.2
NTR,83.94,72.75,15.39,FAIR,65,1.67,3.44,76.46,9.78,,,,0.724,151.2,81.7,37.0,overextended,85.8,HEALTHY,-1.6,3,Parabolic,12.81,17.99,43.1,XLE,sector,Sector,34.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -11.91, 'median_ttg': 8.0, 'prob_good': 6.7, 'prob_bad': 93.3}",77.1
CLNFF,58.0,54.52,6.39,OPTIMAL,90,1.5,1.11,60.55,-4.21,,,,0.74,262.7,81.1,42.0,stalling,56.9,CAUTION,-6.9,3,Parabolic,-6.15,17.17,39.66,,equity,Equity,,False,False,"{'grade': 'ROUGH', 'median_mae': -5.96, 'median_ttg': 2.0, 'prob_good': 24.2, 'prob_bad': 59.0}",77.0
GEV,831.51,817.8,1.68,OPTIMAL,95,1.48,0.9,839.12,-0.91,,,,0.028,21.2,53.5,194.0,clean,83.4,HEALTHY,-7.1,3,Parabolic,1.97,5.15,32.98,XLI,bond,Bond,20.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.24, 'median_ttg': 2.0, 'prob_good': 27.9, 'prob_bad': 53.4}",77.0
LINC,37.28,31.68,17.67,FAIR,55,1.67,1.01,36.45,2.28,,,,0.817,395.1,92.8,6.0,clean,83.9,HEALTHY,-2.0,3,Parabolic,3.73,38.54,70.7,,equity,Equity,,False,False,"{'grade': 'CHOPPY', 'median_mae': -9.3, 'median_ttg': 4.0, 'prob_good': 12.4, 'prob_bad': 76.6}",76.9
WM,238.61,234.09,1.93,OPTIMAL,95,1.48,0.9,242.06,-1.43,,,,0.364,61.1,60.2,167.0,stalling,75.0,CAUTION,-3.8,2,Sustained Uptrend,-3.04,2.97,14.0,,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -4.25, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 46.1}",76.8
AGI,48.52,46.5,4.35,OPTIMAL,95,1.48,0.12,51.23,-5.29,,,,0.416,191.5,71.8,98.0,clean,60.0,CAUTION,-12.4,3,Parabolic,-1.74,7.39,32.64,IAU,miner,Miner,5.0,False,False,"{'grade': 'ROUGH', 'median_mae': -6.45, 'median_ttg': 2.0, 'prob_good': 21.1, 'prob_bad': 59.9}",76.4
OLN,26.01,24.22,7.4,OPTIMAL,90,1.5,1.11,24.43,6.47,,,,0.079,-40.2,58.7,173.0,clean,81.2,HEALTHY,-4.9,3,Parabolic,5.65,0.12,27.75,XLB,sector,Sector,34.0,False,False,"{'grade': 'SMOOTH', 'median_mae': -3.29, 'median_ttg': 1.0, 'prob_good': 44.2, 'prob_bad': 36.5}",76.4
DTE,147.64,143.23,3.08,OPTIMAL,95,1.48,0.9,148.38,-0.5,,,,0.673,62.6,56.1,185.0,clean,77.7,CAUTION,-4.5,2,Sustained Uptrend,-0.67,7.11,13.35,XLU,sector,Sector,14.0,False,False,"{'grade': 'OK', 'median_mae': -3.14, 'median_ttg': 1.0, 'prob_good': 36.4, 'prob_bad': 36.4}",76.2
DBC,28.86,25.14,14.8,GOOD,60,1.52,-0.9,26.87,7.4,,,,0.904,228.9,79.5,50.0,overextended,91.0,HEALTHY,-0.2,2,Sustained Uptrend,8.82,19.55,25.53,IAU,commodity,Commodity,9.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -9.08, 'median_ttg': 3.0, 'prob_good': 15.6, 'prob_bad': 65.6}",76.1
REMX,93.81,91.98,1.99,OPTIMAL,95,1.48,0.9,96.37,-2.66,,,,0.338,101.8,63.8,148.0,clean,68.0,CAUTION,-9.5,3,Parabolic,0.44,5.71,26.57,IAU,index,Index,10.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",76.0
HWM,243.82,243.0,0.34,OPTIMAL,95,1.48,0.9,255.26,-4.48,,,,0.08,35.7,62.2,158.0,stalling,69.7,CAUTION,-8.8,3,Parabolic,-3.4,8.62,27.41,XLI,equity,Equity,11.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.13, 'median_ttg': 2.0, 'prob_good': 27.5, 'prob_bad': 53.2}",75.9
CE,59.6,52.8,12.89,GOOD,80,1.52,1.96,51.77,15.13,EXIT WATCH,1.59,0.49,0.279,-140.3,68.5,123.0,overextended,79.5,CAUTION,-3.8,3,Parabolic,13.42,2.19,48.26,XLB,sector,Sector,34.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -9.43, 'median_ttg': 3.0, 'prob_good': 18.2, 'prob_bad': 68.2}",75.8
SLVO,99.82,93.7,6.53,OPTIMAL,90,1.5,0.12,98.6,1.24,,,,0.668,146.9,67.3,127.0,clean,69.1,CAUTION,-7.1,2,Sustained Uptrend,4.2,0.16,0.21,IAU,miner,Miner,5.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -8.52, 'median_ttg': 4.0, 'prob_good': 16.3, 'prob_bad': 70.0}",75.8
SNDX,23.99,21.38,12.2,GOOD,75,1.52,1.24,22.7,5.69,,,,0.606,205.5,73.5,89.0,clean,79.5,CAUTION,-4.7,3,Parabolic,11.17,12.52,22.96,XLV,equity,Equity,7.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -7.32, 'median_ttg': 3.0, 'prob_good': 5.9, 'prob_bad': 70.6}",75.8
PSX,174.09,157.07,10.84,GOOD,60,1.52,-0.9,164.05,6.12,,,,0.507,108.0,78.6,54.0,clean,90.7,HEALTHY,-2.4,2,Sustained Uptrend,4.6,10.67,24.46,XLE,commodity,Commodity,9.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -9.08, 'median_ttg': 3.0, 'prob_good': 15.6, 'prob_bad': 65.6}",75.7
TGT,115.75,115.13,0.54,OPTIMAL,95,1.48,0.9,118.44,-2.27,,,,0.389,59.7,67.6,125.0,stalling,62.5,CAUTION,-8.1,3,Parabolic,-3.83,2.23,23.64,XLF,equity,Equity,2.0,False,False,"{'grade': 'OK', 'median_mae': -4.25, 'median_ttg': 2.0, 'prob_good': 34.1, 'prob_bad': 46.1}",75.7
BE,157.17,154.37,1.81,OPTIMAL,95,1.48,0.9,155.63,0.99,,,,0.043,55.3,58.7,173.0,clean,72.7,CAUTION,-13.1,3,Parabolic,-1.73,5.72,43.61,XLK,sector,Sector,32.0,False,False,"{'grade': 'OK', 'median_mae': -4.67, 'median_ttg': 2.0, 'prob_good': 30.1, 'prob_bad': 50.7}",75.6
GRMN,235.73,229.39,2.77,OPTIMAL,95,1.48,0.9,244.93,-3.76,,,,0.301,152.4,51.6,199.0,clean,80.4,HEALTHY,-8.2,2,Sustained Uptrend,-1.85,13.11,16.56,SPY,sector,Sector,34.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.51, 'median_ttg': 1.0, 'prob_good': 23.4, 'prob_bad': 54.9}",75.4
MOS,31.36,28.22,11.13,GOOD,80,1.52,1.96,27.33,14.75,ELEVATED,1.51,0.6,0.222,-110.7,65.3,138.0,overextended,81.7,HEALTHY,-2.8,2,Sustained Uptrend,19.33,4.12,31.71,XLE,sector,Sector,34.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -9.43, 'median_ttg': 3.0, 'prob_good': 18.2, 'prob_bad': 68.2}",75.4
WEAT,22.92,21.65,5.86,OPTIMAL,90,1.5,1.11,22.56,1.58,,,,0.744,119.4,73.8,87.0,clean,60.0,CAUTION,-3.6,2,Sustained Uptrend,2.55,10.89,10.99,DBA,commodity,Commodity,21.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.96, 'median_ttg': 2.0, 'prob_good': 24.2, 'prob_bad': 59.0}",75.3
PCG,18.07,17.67,2.25,OPTIMAL,95,1.48,0.9,18.48,-2.23,,,,0.144,42.1,57.1,180.0,clean,73.2,CAUTION,-5.7,2,Sustained Uptrend,-0.33,7.88,20.55,XLRE,index,Index,10.0,False,False,"{'grade': 'OK', 'median_mae': -4.21, 'median_ttg': 2.0, 'prob_good': 32.9, 'prob_bad': 46.8}",75.2
SMTOY,64.1,59.25,8.18,OPTIMAL,90,1.5,1.11,64.61,-0.78,,,,0.286,152.3,65.8,135.0,clean,68.9,CAUTION,-11.3,3,Parabolic,3.89,13.81,41.03,VXUS,index,Index,15.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -5.5, 'median_ttg': 3.0, 'prob_good': 19.5, 'prob_bad': 61.9}",75.2
AEIS,305.82,305.34,0.16,OPTIMAL,95,1.48,0.9,316.83,-3.47,,,,0.045,-36.1,55.1,191.0,clean,75.3,CAUTION,-12.6,3,Parabolic,-1.8,9.6,38.21,XLI,equity,Equity,16.0,False,False,"{'grade': 'ROUGH', 'median_mae': -7.07, 'median_ttg': 1.0, 'prob_good': 24.6, 'prob_bad': 61.7}",75.1
LQDA,37.58,37.13,1.22,OPTIMAL,95,1.48,0.9,34.95,7.52,,,,0.001,-8.5,72.4,96.0,clean,55.0,CAUTION,-19.5,3,Parabolic,8.86,-7.3,10.4,,equity,Equity,7.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.42, 'median_ttg': 1.0, 'prob_good': 27.3, 'prob_bad': 52.7}",75.1
REX,39.55,35.44,11.6,GOOD,60,1.52,-0.9,37.44,5.64,,,,0.829,210.5,76.3,69.0,clean,90.6,HEALTHY,-2.0,2,Sustained Uptrend,6.06,12.65,21.36,SPY,commodity,Commodity,9.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -9.08, 'median_ttg': 3.0, 'prob_good': 15.6, 'prob_bad': 65.6}",74.9
EWTX,29.94,29.53,1.37,OPTIMAL,95,1.48,0.9,29.29,2.21,,,,0.186,-49.8,48.2,206.0,clean,82.2,HEALTHY,-5.9,3,Parabolic,5.46,-3.42,28.28,DBA,equity,Equity,7.0,False,False,"{'grade': 'ROUGH', 'median_mae': -5.42, 'median_ttg': 1.0, 'prob_good': 27.3, 'prob_bad': 52.7}",74.8
MPC,230.09,203.02,13.34,GOOD,50,1.52,-0.65,216.72,6.17,,,,0.626,175.4,87.4,18.0,clean,88.9,HEALTHY,-2.5,2,Sustained Uptrend,5.86,12.71,20.64,XLE,bond,Bond,20.0,False,False,"{'grade': 'CHOPPY', 'median_mae': -9.53, 'median_ttg': 8.0, 'prob_good': 8.1, 'prob_bad': 78.4}",74.8
