ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,combined_score
ITT,190.44,197.18,-3.42,BELOW SMA,15,,,193.97,-1.82,,,,0.505,-103.4,0.0,281.0,clean,60.0,CAUTION,-9.2,2,Sustained Uptrend,-3.7,-5.2,12.36,XLI,index,Index,23.2
JCI,134.28,136.82,-1.86,BELOW SMA,15,,,138.49,-3.05,,,,0.211,-52.9,0.0,281.0,clean,60.0,CAUTION,-8.3,2,Sustained Uptrend,-4.09,-3.4,16.78,XLI,sector,Sector,23.2
LH,271.35,278.44,-2.55,BELOW SMA,15,,,278.78,-2.67,,,,0.248,-42.8,0.0,281.0,clean,60.0,CAUTION,-7.1,2,Sustained Uptrend,-3.38,-0.97,4.39,XLB,equity,Equity,23.2
LIN,479.55,481.26,-0.35,BELOW SMA,15,,,493.68,-2.86,,,,0.152,44.2,0.0,281.0,clean,60.0,CAUTION,-6.1,2,Sustained Uptrend,-3.93,5.09,23.16,XLB,sector,Sector,23.2
OR,42.6,43.09,-1.14,BELOW SMA,15,,,44.64,-4.57,,,,0.072,45.4,0.0,281.0,clean,60.0,CAUTION,-11.3,3,Parabolic,-3.21,1.15,27.03,IAU,miner,Miner,23.2
PEP,160.46,164.18,-2.27,BELOW SMA,15,,,163.82,-2.05,,,,0.292,-43.0,0.0,281.0,clean,60.0,CAUTION,-6.4,2,Sustained Uptrend,-2.11,-3.61,10.18,XLP,equity,Equity,23.2
POWL,520.57,529.54,-1.69,BELOW SMA,15,,,517.31,0.63,,,,0.702,-181.4,0.0,281.0,clean,60.0,CAUTION,-15.0,3,Parabolic,1.5,-7.35,51.83,XLI,index,Index,23.2
RGLD,275.23,279.43,-1.51,BELOW SMA,15,,,285.7,-3.67,,,,0.003,6.6,0.0,281.0,clean,60.0,CAUTION,-10.1,3,Parabolic,-2.12,-1.43,38.77,IAU,miner,Miner,23.2
SKE,33.33,33.52,-0.57,BELOW SMA,15,,,35.12,-5.11,,,,0.075,61.0,0.0,281.0,clean,60.0,CAUTION,-14.0,3,Parabolic,-4.42,-1.33,48.73,IAU,miner,Miner,23.2
STX,385.03,405.33,-5.01,BELOW SMA,15,,,379.83,1.37,,,,0.524,-171.7,0.0,281.0,clean,60.0,CAUTION,-16.3,3,Parabolic,2.67,-9.4,34.9,XLK,equity,Equity,23.2
TTMI,95.72,99.53,-3.83,BELOW SMA,15,,,101.06,-5.28,,,,0.054,68.7,0.0,281.0,clean,60.0,CAUTION,-15.6,3,Parabolic,-8.96,-2.31,26.9,XLK,equity,Equity,23.2
WULF,15.26,15.3,-0.32,BELOW SMA,15,,,15.29,-0.23,,,,0.233,-139.8,0.0,281.0,clean,60.0,CAUTION,-17.6,2,Sustained Uptrend,-0.75,-8.38,1.97,XLK,bond,Bond,23.2
AZN,194.05,197.27,-1.63,BELOW SMA,15,,,199.64,-2.8,,,,0.158,-40.9,0.0,281.0,clean,59.6,CAUTION,-8.8,2,Sustained Uptrend,-3.71,3.21,7.25,XLV,index,Index,23.1
DXJ,158.92,162.65,-2.3,BELOW SMA,15,,,162.16,-2.0,,,,0.448,-68.9,0.0,281.0,clean,59.4,CAUTION,-6.8,2,Sustained Uptrend,-2.12,-3.72,12.88,VXUS,index,Index,23.1
OLN,23.89,24.23,-1.41,BELOW SMA,15,,,24.32,-1.76,,,,0.368,-85.8,0.0,281.0,clean,59.5,CAUTION,-12.7,3,Parabolic,-2.37,-2.73,18.86,XLB,sector,Sector,23.1
RRX,201.54,205.4,-1.88,BELOW SMA,15,,,207.56,-2.9,,,,0.488,-141.9,0.0,281.0,clean,59.6,CAUTION,-12.1,3,Parabolic,-3.8,-6.95,37.95,XLI,sector,Sector,23.1
SPGM,77.78,79.54,-2.22,BELOW SMA,15,,,78.9,-1.43,,,,0.462,-38.7,0.0,281.0,clean,59.4,CAUTION,-4.2,2,Sustained Uptrend,-1.54,-3.47,1.99,SPY,index,Index,23.1
SPLV,74.74,75.45,-0.94,BELOW SMA,15,,,76.41,-2.19,,,,0.128,14.7,0.0,281.0,stalling,59.5,CAUTION,-3.9,2,Sustained Uptrend,-3.01,0.32,5.77,XLRE,equity,Equity,23.1
TAN,55.62,56.89,-2.24,BELOW SMA,15,,,55.03,1.07,,,,0.54,-125.3,0.0,281.0,clean,59.3,CAUTION,-8.9,2,Sustained Uptrend,1.37,-5.28,16.87,XLB,sector,Sector,23.0
UNP,250.76,256.07,-2.07,BELOW SMA,15,,,259.95,-3.53,,,,0.158,-29.6,0.0,281.0,clean,59.2,CAUTION,-6.5,2,Sustained Uptrend,-5.97,-1.41,6.51,XLI,index,Index,23.0
MOD,201.61,212.14,-4.97,BELOW SMA,15,,,211.57,-4.71,,,,0.237,-116.5,0.0,281.0,clean,58.9,CAUTION,-17.3,3,Parabolic,-3.96,-8.0,31.01,XLI,bond,Bond,22.9
T,27.06,27.76,-2.51,BELOW SMA,15,,,28.12,-3.76,,,,0.027,-13.2,0.0,281.0,stalling,58.8,CAUTION,-7.7,2,Sustained Uptrend,-6.63,-0.18,8.94,,equity,Equity,22.9
WCMI,17.41,17.91,-2.83,BELOW SMA,15,,,17.64,-1.35,,,,0.527,-60.7,0.0,281.0,clean,58.8,CAUTION,-5.6,2,Sustained Uptrend,-2.0,-4.32,4.16,VXUS,index,Index,22.9
WMT,123.8,126.34,-2.01,BELOW SMA,15,,,125.57,-1.41,,,,0.322,-52.9,0.0,281.0,clean,59.0,CAUTION,-8.1,2,Sustained Uptrend,-3.14,-4.04,9.02,XLP,equity,Equity,22.9
CGDG,36.31,37.2,-2.39,BELOW SMA,15,,,36.98,-1.79,,,,0.596,-47.3,0.0,281.0,clean,58.6,CAUTION,-4.4,2,Sustained Uptrend,-1.98,-3.11,2.58,VGK,index,Index,22.8
CNL,17.17,17.83,-3.71,BELOW SMA,15,,,18.67,-8.05,,,,0.097,104.2,0.0,281.0,clean,58.6,CAUTION,-19.2,3,Parabolic,-9.68,-6.94,51.28,IAU,miner,Miner,22.8
GCOW,45.27,45.99,-1.56,BELOW SMA,15,,,46.07,-1.73,,,,0.268,-32.5,0.0,281.0,clean,58.4,CAUTION,-4.8,2,Sustained Uptrend,-2.11,-1.53,9.25,XLB,index,Index,22.8
AIA,110.74,111.95,-1.08,BELOW SMA,15,,,111.83,-0.98,,,,0.103,-39.4,0.0,281.0,clean,58.1,CAUTION,-7.5,2,Sustained Uptrend,0.05,0.14,13.81,VXUS,index,Index,22.7
ALGN,175.58,180.9,-2.94,BELOW SMA,15,,,180.45,-2.7,,,,0.648,-129.4,0.0,281.0,clean,58.2,CAUTION,-11.8,3,Parabolic,-3.61,-8.79,11.35,XLI,equity,Equity,22.7
ALL,206.52,206.86,-0.17,BELOW SMA,15,,,211.23,-2.23,,,,0.334,44.8,0.0,281.0,clean,58.1,CAUTION,-4.7,1,Basing,-3.58,3.29,2.81,,equity,Equity,22.7
IWC,164.94,167.48,-1.52,BELOW SMA,15,,,167.14,-1.32,,,,0.032,-9.7,0.0,281.0,clean,58.2,CAUTION,-6.7,2,Sustained Uptrend,-2.79,-3.61,1.6,SPY,equity,Equity,22.7
KO,77.5,78.39,-1.12,BELOW SMA,15,,,78.72,-1.55,,,,0.045,-14.9,0.0,281.0,clean,58.3,CAUTION,-5.5,2,Sustained Uptrend,-0.76,-0.6,10.33,XLP,equity,Equity,22.7
VLUE,146.38,149.65,-2.19,BELOW SMA,15,,,147.92,-1.04,,,,0.629,-53.3,0.0,281.0,clean,58.2,CAUTION,-5.1,2,Sustained Uptrend,-1.93,-3.27,8.2,SPY,index,Index,22.7
COPY,13.68,14.07,-2.77,BELOW SMA,15,,,13.98,-2.15,,,,0.492,-53.3,0.0,,,57.7,CAUTION,-5.7,2,Sustained Uptrend,,,,,index,Index,22.6
GSM,4.89,5.02,-2.55,BELOW SMA,15,,,4.96,-1.35,,,,0.359,-111.8,0.0,,,58.0,CAUTION,-13.5,2,Sustained Uptrend,,,,,index,Index,22.6
OCANF,36.75,37.88,-2.97,BELOW SMA,15,,,39.27,-6.42,,,,0.003,12.0,0.0,281.0,clean,57.9,CAUTION,-15.2,3,Parabolic,-4.45,-0.27,40.75,IAU,miner,Miner,22.6
SAGP,35.12,36.01,-2.46,BELOW SMA,15,,,36.07,-2.61,,,,0.157,-18.2,0.0,281.0,clean,57.7,CAUTION,-4.7,2,Sustained Uptrend,-3.32,-2.86,2.67,XLI,equity,Equity,22.6
SETM,35.34,35.97,-1.75,BELOW SMA,15,,,36.31,-2.68,,,,0.0,-0.0,0.0,281.0,clean,57.7,CAUTION,-12.8,3,Parabolic,-3.76,-1.72,25.1,IAU,miner,Miner,22.6
BLTE,174.5,178.74,-2.37,BELOW SMA,15,,,177.72,-1.81,,,,0.005,-9.5,0.0,281.0,clean,57.5,CAUTION,-12.8,3,Parabolic,-1.85,-4.65,16.41,,index,Index,22.5
CAT,710.01,729.65,-2.69,BELOW SMA,15,,,722.68,-1.75,,,,0.611,-113.4,0.0,281.0,clean,57.4,CAUTION,-10.1,3,Parabolic,-3.0,-4.33,19.03,XLI,sector,Sector,22.5
PLD,134.03,137.7,-2.67,BELOW SMA,15,,,138.68,-3.36,,,,0.187,-33.2,0.0,281.0,clean,57.4,CAUTION,-6.9,2,Sustained Uptrend,-3.87,-2.37,5.81,XLRE,sector,Sector,22.5
STT,125.2,128.53,-2.59,BELOW SMA,15,,,125.94,-0.59,,,,0.415,-65.4,0.0,281.0,clean,57.4,CAUTION,-8.7,2,Sustained Uptrend,-1.06,-6.76,0.91,XLF,equity,Equity,22.5
VTV,199.38,204.2,-2.36,BELOW SMA,15,,,203.33,-1.94,,,,0.51,-36.4,0.0,281.0,clean,57.4,CAUTION,-4.2,2,Sustained Uptrend,-2.74,-3.22,5.25,XLI,equity,Equity,22.5
BVN,38.01,38.28,-0.7,BELOW SMA,15,,,39.47,-3.69,,,,0.0,3.9,0.0,281.0,clean,57.2,CAUTION,-14.9,3,Parabolic,-3.38,-2.84,52.77,IAU,miner,Miner,22.4
CME,304.69,307.17,-0.81,BELOW SMA,15,,,317.17,-3.93,,,,0.32,59.9,0.0,281.0,stalling,57.2,CAUTION,-7.4,2,Sustained Uptrend,-4.78,-0.83,12.67,,equity,Equity,22.4
KN,25.26,26.37,-4.22,BELOW SMA,15,,,26.2,-3.58,,,,0.368,-94.1,0.0,281.0,clean,57.2,CAUTION,-12.1,2,Sustained Uptrend,-5.11,-7.27,7.86,XLI,equity,Equity,22.4
SNA,369.18,377.56,-2.22,BELOW SMA,15,,,379.83,-2.8,,,,0.057,-14.3,0.0,281.0,clean,57.3,CAUTION,-5.4,2,Sustained Uptrend,-3.73,0.29,6.25,XLB,sector,Sector,22.4
WT,15.71,16.54,-4.97,BELOW SMA,15,,,16.9,-7.01,,,,0.063,29.5,0.0,281.0,stalling,57.2,CAUTION,-11.1,3,Parabolic,-10.2,-1.66,35.24,XLB,index,Index,22.4
ARKQ,121.3,122.91,-1.31,BELOW SMA,15,,,121.87,-0.46,,,,0.192,-27.6,0.0,281.0,clean,56.7,CAUTION,-10.3,2,Sustained Uptrend,-1.14,-3.94,5.74,XLK,equity,Equity,22.3
BBD,3.84,4.0,-4.04,BELOW SMA,15,,,3.89,-1.23,,,,0.423,-98.0,0.0,,,56.9,CAUTION,-10.6,2,Sustained Uptrend,,,,,index,Index,22.3
EWZS,14.65,15.12,-3.04,BELOW SMA,15,,,14.88,-1.53,,,,0.264,-70.8,0.0,,,57.0,CAUTION,-8.5,2,Sustained Uptrend,,,,,index,Index,22.3
GL,141.67,143.73,-1.43,BELOW SMA,15,,,143.99,-1.61,,,,0.03,-6.7,0.0,281.0,clean,56.8,CAUTION,-7.2,2,Sustained Uptrend,-2.13,0.18,6.5,XLF,equity,Equity,22.3
GSK,55.38,57.16,-3.11,BELOW SMA,15,,,56.55,-2.07,,,,0.543,-96.8,0.0,281.0,clean,56.9,CAUTION,-10.2,2,Sustained Uptrend,-2.55,-6.15,14.26,XLV,index,Index,22.3
PID,22.77,23.22,-1.95,BELOW SMA,15,,,23.22,-1.94,,,,0.435,-31.2,0.0,281.0,clean,57.0,CAUTION,-4.2,2,Sustained Uptrend,-2.32,-2.06,3.97,XLB,index,Index,22.3
RODM,39.35,39.98,-1.56,BELOW SMA,15,,,40.03,-1.69,,,,0.34,-32.8,0.0,281.0,clean,57.0,CAUTION,-4.6,2,Sustained Uptrend,-2.13,-1.71,7.73,VGK,index,Index,22.3
SDIV,25.27,25.9,-2.43,BELOW SMA,15,,,25.79,-2.03,,,,0.402,-29.7,0.0,281.0,clean,56.7,CAUTION,-4.4,2,Sustained Uptrend,-2.02,-3.11,5.73,VXUS,bond,Bond,22.3
FSM,11.21,11.53,-2.83,BELOW SMA,15,,,12.33,-9.15,,,,0.116,130.8,0.0,,,56.5,CAUTION,-19.1,3,Parabolic,,,,,miner,Miner,22.2
LSCC,91.38,92.21,-0.9,BELOW SMA,15,,,92.99,-1.73,,,,0.359,-117.5,0.0,281.0,clean,56.5,CAUTION,-15.4,3,Parabolic,-0.27,4.39,18.39,XLK,equity,Equity,22.2
QCLN,47.79,49.39,-3.25,BELOW SMA,15,,,47.79,0.01,,,,0.577,-116.1,0.0,281.0,clean,56.4,CAUTION,-8.6,2,Sustained Uptrend,-0.81,-5.53,4.07,XLK,sector,Sector,22.2
SCCO,191.26,200.38,-4.55,BELOW SMA,15,,,202.19,-5.4,,,,0.006,-15.4,0.0,281.0,clean,56.4,CAUTION,-14.6,3,Parabolic,-7.45,-7.39,35.61,IAU,commodity,Commodity,22.2
VDC,230.94,236.77,-2.47,BELOW SMA,15,,,236.5,-2.35,,,,0.307,-36.3,0.0,281.0,clean,56.5,CAUTION,-5.5,2,Sustained Uptrend,-2.61,-2.71,8.96,XLP,equity,Equity,22.2
VOOV,207.44,212.36,-2.32,BELOW SMA,15,,,211.53,-1.94,,,,0.398,-26.1,0.0,281.0,clean,56.4,CAUTION,-3.7,2,Sustained Uptrend,-2.78,-3.14,1.59,XLI,equity,Equity,22.2
ACWI,142.65,145.73,-2.12,BELOW SMA,15,,,144.48,-1.27,,,,0.475,-38.4,0.0,281.0,clean,56.2,CAUTION,-4.1,2,Sustained Uptrend,-1.62,-3.23,0.62,SPY,index,Index,22.1
ARTY,49.73,50.54,-1.61,BELOW SMA,15,,,49.61,0.24,,,,0.461,-67.6,0.0,281.0,clean,56.2,CAUTION,-9.2,2,Sustained Uptrend,0.71,-3.87,0.3,XLK,equity,Equity,22.1
BAI,34.34,34.5,-0.48,BELOW SMA,15,,,34.24,0.28,,,,0.217,-41.0,0.0,281.0,clean,56.0,CAUTION,-5.3,1,Basing,0.25,-2.84,-3.15,XLK,index,Index,22.1
CAH,215.66,221.75,-2.74,BELOW SMA,15,,,222.64,-3.14,,,,0.025,-12.5,0.0,281.0,clean,56.1,CAUTION,-7.7,2,Sustained Uptrend,-3.37,-4.47,8.44,,equity,Equity,22.1
FIDI,27.45,28.03,-2.07,BELOW SMA,15,,,27.89,-1.57,,,,0.485,-51.5,0.0,281.0,clean,56.0,CAUTION,-5.2,2,Sustained Uptrend,-1.47,-3.0,8.2,VGK,index,Index,22.1
GDMN,122.04,123.56,-1.23,BELOW SMA,15,,,128.59,-5.09,,,,0.05,50.4,0.0,281.0,clean,56.1,CAUTION,-17.1,3,Parabolic,-3.79,-0.33,42.69,IAU,miner,Miner,22.1
SEIV,41.81,42.79,-2.28,BELOW SMA,15,,,42.5,-1.61,,,,0.675,-37.7,0.0,281.0,clean,56.3,CAUTION,-4.8,2,Sustained Uptrend,-2.1,-3.52,2.44,SPY,index,Index,22.1
SLVR,69.96,70.68,-1.03,BELOW SMA,15,,,74.69,-6.33,,,,0.155,130.1,0.0,281.0,clean,56.3,CAUTION,-18.6,3,Parabolic,-6.31,0.34,40.82,IAU,miner,Miner,22.1
AMT,183.5,183.96,-0.25,BELOW SMA,15,,,188.06,-2.43,,,,0.03,14.7,0.0,281.0,clean,55.8,CAUTION,-6.1,2,Sustained Uptrend,-3.83,5.64,0.16,XLRE,sector,Sector,22.0
DAN,32.21,32.76,-1.67,BELOW SMA,15,,,33.56,-4.03,,,,0.004,-7.7,0.0,281.0,clean,55.8,CAUTION,-11.2,3,Parabolic,-5.85,0.34,51.36,XLB,index,Index,22.0
DEM,49.63,50.66,-2.04,BELOW SMA,15,,,50.26,-1.25,,,,0.426,-50.7,0.0,281.0,clean,55.7,CAUTION,-5.2,2,Sustained Uptrend,-1.08,-2.57,6.62,VXUS,index,Index,22.0
DGRO,71.28,73.04,-2.41,BELOW SMA,15,,,72.65,-1.88,,,,0.603,-36.7,0.0,281.0,clean,55.8,CAUTION,-4.0,2,Sustained Uptrend,-2.6,-3.52,2.78,XLI,equity,Equity,22.0
FYC,97.97,100.24,-2.27,BELOW SMA,15,,,99.59,-1.63,,,,0.404,-35.1,0.0,281.0,clean,55.9,CAUTION,-6.1,2,Sustained Uptrend,-3.05,-3.55,1.21,SPY,index,Index,22.0
HII,417.23,422.65,-1.28,BELOW SMA,15,,,433.49,-3.75,,,,0.197,69.4,0.0,281.0,clean,55.9,CAUTION,-9.3,3,Parabolic,-4.53,2.81,32.08,XLI,equity,Equity,22.0
ORLA,17.64,17.87,-1.29,BELOW SMA,15,,,19.45,-9.29,,,,0.178,142.3,0.0,281.0,clean,55.8,CAUTION,-19.8,3,Parabolic,-11.58,1.73,47.0,IAU,miner,Miner,22.0
GDX,100.83,103.78,-2.85,BELOW SMA,15,,,106.71,-5.51,,,,0.006,15.1,0.0,281.0,clean,55.5,CAUTION,-13.9,3,Parabolic,-4.77,-2.0,27.37,IAU,miner,Miner,21.9
MTSI,222.67,235.42,-5.42,BELOW SMA,15,,,233.45,-4.62,,,,0.224,-103.3,0.0,281.0,clean,55.5,CAUTION,-14.0,3,Parabolic,-6.83,-5.53,20.01,XLK,equity,Equity,21.9
MUX,24.77,25.74,-3.77,BELOW SMA,15,,,26.02,-4.82,,,,0.012,-24.3,0.0,281.0,clean,55.4,CAUTION,-16.6,3,Parabolic,-4.1,-7.33,36.32,IAU,miner,Miner,21.9
NATR,25.29,26.33,-3.95,BELOW SMA,15,,,26.36,-4.06,,,,0.076,-37.6,0.0,281.0,clean,55.6,CAUTION,-10.1,3,Parabolic,-6.67,-1.63,20.95,,equity,Equity,21.9
SIL,101.71,104.09,-2.29,BELOW SMA,15,,,107.9,-5.74,,,,0.047,51.3,0.0,281.0,clean,55.4,CAUTION,-14.7,3,Parabolic,-5.36,-1.3,36.09,IAU,miner,Miner,21.9
XLP,84.79,87.23,-2.8,BELOW SMA,15,,,87.06,-2.6,,,,0.375,-42.6,0.0,281.0,clean,55.6,CAUTION,-5.9,2,Sustained Uptrend,-2.72,-3.02,8.97,XLP,equity,Equity,21.9
IYM,177.28,180.82,-1.95,BELOW SMA,15,,,182.12,-2.66,,,,0.111,-28.1,0.0,281.0,clean,55.3,CAUTION,-6.6,3,Parabolic,-3.26,-1.24,21.61,XLB,sector,Sector,21.8
NSRGY,102.19,102.81,-0.6,BELOW SMA,15,,,104.58,-2.29,,,,0.017,10.3,0.0,281.0,clean,55.2,CAUTION,-6.8,2,Sustained Uptrend,-1.66,0.04,5.79,XLP,index,Index,21.8
AIRR,112.22,116.72,-3.86,BELOW SMA,15,,,115.47,-2.81,,,,0.537,-81.6,0.0,281.0,clean,54.9,CAUTION,-9.2,2,Sustained Uptrend,-4.87,-6.41,13.16,XLI,index,Index,21.7
EWN,59.83,61.77,-3.15,BELOW SMA,15,,,60.43,-1.0,,,,0.526,-79.4,0.0,281.0,clean,54.7,CAUTION,-6.5,2,Sustained Uptrend,-1.51,-5.02,1.88,VXUS,index,Index,21.7
HIG,136.13,139.66,-2.53,BELOW SMA,15,,,139.71,-2.56,,,,0.385,-27.7,0.0,281.0,clean,54.8,CAUTION,-5.8,2,Sustained Uptrend,-4.25,-2.33,4.93,XLF,equity,Equity,21.7
ORANY,19.84,20.17,-1.65,BELOW SMA,15,,,20.5,-3.25,,,,0.007,-8.5,0.0,281.0,clean,54.7,CAUTION,-7.6,3,Parabolic,-3.75,0.5,24.69,,index,Index,21.7
PRAX,304.89,322.19,-5.37,BELOW SMA,15,,,319.7,-4.63,,,,0.217,-73.1,0.0,281.0,clean,54.8,CAUTION,-14.4,3,Parabolic,-6.22,-4.58,12.52,,equity,Equity,21.7
PVAL,46.49,48.06,-3.25,BELOW SMA,15,,,47.52,-2.16,,,,0.642,-51.3,0.0,281.0,clean,54.8,CAUTION,-5.4,2,Sustained Uptrend,-3.2,-5.13,4.37,XLI,index,Index,21.7
SILJ,34.14,35.0,-2.45,BELOW SMA,15,,,36.49,-6.43,,,,0.074,71.9,0.0,281.0,clean,54.7,CAUTION,-16.9,3,Parabolic,-6.49,-1.64,36.4,IAU,miner,Miner,21.7
SMERY,179.24,185.45,-3.35,BELOW SMA,15,,,183.75,-2.46,,,,0.36,-98.1,0.0,281.0,clean,54.9,CAUTION,-11.1,3,Parabolic,-5.45,-4.05,30.98,VXUS,index,Index,21.7
AG,25.34,25.34,-0.04,BELOW SMA,15,,,28.22,-10.21,,,,0.262,252.1,0.0,281.0,clean,54.5,CAUTION,-20.9,3,Parabolic,-11.57,6.67,76.3,IAU,miner,Miner,21.6
CGGE,31.68,32.46,-2.39,BELOW SMA,15,,,32.14,-1.41,,,,0.411,-39.8,0.0,281.0,clean,54.4,CAUTION,-4.6,2,Sustained Uptrend,-1.69,-3.58,0.81,SPY,index,Index,21.6
EWD,51.38,53.11,-3.26,BELOW SMA,15,,,52.57,-2.28,,,,0.52,-59.2,0.0,281.0,clean,54.5,CAUTION,-6.5,2,Sustained Uptrend,-2.9,-3.76,6.15,VGK,index,Index,21.6
PPTY,30.88,31.43,-1.75,BELOW SMA,15,,,31.59,-2.25,,,,0.136,-14.8,0.0,281.0,clean,54.4,CAUTION,-4.1,2,Sustained Uptrend,-3.41,-1.81,4.18,XLRE,sector,Sector,21.6
RGA,206.41,213.71,-3.41,BELOW SMA,15,,,211.41,-2.37,,,,0.693,-94.1,0.0,281.0,clean,54.6,CAUTION,-9.9,2,Sustained Uptrend,-2.1,-5.89,9.42,XLF,index,Index,21.6
SYY,84.52,87.33,-3.22,BELOW SMA,15,,,87.16,-3.03,,,,0.437,-64.7,0.0,281.0,clean,54.5,CAUTION,-8.0,2,Sustained Uptrend,-3.55,-2.26,16.24,XLU,index,Index,21.6
IWD,217.47,222.62,-2.31,BELOW SMA,15,,,221.52,-1.83,,,,0.436,-31.4,0.0,281.0,clean,54.1,CAUTION,-3.9,2,Sustained Uptrend,-2.59,-3.18,3.99,XLI,equity,Equity,21.5
LRCX,219.91,229.7,-4.26,BELOW SMA,15,,,220.62,-0.32,,,,0.396,-146.3,0.0,281.0,clean,54.3,CAUTION,-14.3,3,Parabolic,-1.38,-4.09,35.13,XLK,equity,Equity,21.5
SGDM,83.01,84.9,-2.22,BELOW SMA,15,,,88.22,-5.91,,,,0.048,43.6,0.0,281.0,clean,54.3,CAUTION,-14.0,3,Parabolic,-5.53,0.04,26.85,IAU,miner,Miner,21.5
ST,34.84,35.92,-3.03,BELOW SMA,15,,,35.09,-0.71,,,,0.418,-119.6,0.0,281.0,clean,54.3,CAUTION,-10.9,2,Sustained Uptrend,-0.33,-3.77,3.18,XLI,equity,Equity,21.5
VB,265.72,274.28,-3.12,BELOW SMA,15,,,272.3,-2.42,,,,0.478,-47.5,0.0,281.0,clean,54.1,CAUTION,-5.7,2,Sustained Uptrend,-3.51,-4.59,2.46,XLI,index,Index,21.5
BK,116.04,119.3,-2.74,BELOW SMA,15,,,117.58,-1.32,,,,0.255,-47.0,0.0,281.0,clean,53.7,CAUTION,-9.9,2,Sustained Uptrend,-1.99,-9.07,1.39,XLF,equity,Equity,21.4
EUSA,104.38,106.82,-2.29,BELOW SMA,15,,,106.7,-2.18,,,,0.331,-23.5,0.0,281.0,clean,53.9,CAUTION,-3.8,2,Sustained Uptrend,-2.97,-3.02,0.77,XLI,index,Index,21.4
FDX,360.7,368.98,-2.24,BELOW SMA,15,,,374.7,-3.74,,,,0.053,-25.1,0.0,281.0,clean,53.7,CAUTION,-8.2,3,Parabolic,-6.09,-1.07,30.39,XLI,sector,Sector,21.4
GDXJ,134.37,137.95,-2.6,BELOW SMA,15,,,143.28,-6.22,,,,0.043,44.9,0.0,281.0,clean,53.9,CAUTION,-14.7,3,Parabolic,-5.7,-1.85,28.6,IAU,miner,Miner,21.4
GOLD,50.24,55.78,-9.93,BELOW SMA,15,,,54.16,-7.24,,,,0.818,-226.2,0.0,281.0,clean,53.7,CAUTION,-24.7,3,Parabolic,-10.3,-21.67,65.64,IAU,miner,Miner,21.4
ICOW,42.13,42.77,-1.5,BELOW SMA,15,,,42.9,-1.8,,,,0.148,-32.4,0.0,281.0,clean,53.7,CAUTION,-6.2,2,Sustained Uptrend,-1.24,-1.15,7.89,VXUS,index,Index,21.4
IJH,68.27,70.59,-3.29,BELOW SMA,15,,,70.16,-2.69,,,,0.477,-50.3,0.0,281.0,clean,53.9,CAUTION,-5.9,2,Sustained Uptrend,-3.66,-4.9,3.11,XLI,index,Index,21.4
ILF,34.73,35.94,-3.34,BELOW SMA,15,,,35.15,-1.18,,,,0.514,-87.5,0.0,281.0,clean,54.0,CAUTION,-7.2,2,Sustained Uptrend,-1.26,-5.43,13.14,VXUS,index,Index,21.4
MRK,116.82,118.9,-1.75,BELOW SMA,15,,,118.79,-1.66,,,,0.166,-36.0,0.0,281.0,clean,53.8,CAUTION,-6.7,3,Parabolic,-2.88,-0.71,18.08,XLV,equity,Equity,21.4
SDVKY,41.26,41.91,-1.54,BELOW SMA,15,,,41.85,-1.41,,,,0.237,-57.0,0.0,281.0,clean,53.9,CAUTION,-7.1,3,Parabolic,-0.89,-3.49,32.54,VXUS,index,Index,21.4
TPR,146.93,148.53,-1.08,BELOW SMA,15,,,151.96,-3.31,,,,0.216,-50.4,0.0,281.0,clean,53.7,CAUTION,-9.3,3,Parabolic,-6.36,-4.99,25.29,XLI,index,Index,21.4
XP,19.87,20.4,-2.61,BELOW SMA,15,,,20.42,-2.7,,,,0.015,-27.8,0.0,281.0,clean,53.7,CAUTION,-14.1,2,Sustained Uptrend,-4.13,-3.0,8.49,VXUS,index,Index,21.4
AZO,3707.89,3721.38,-0.36,BELOW SMA,15,,,3716.48,-0.23,,,,0.08,-20.5,0.0,281.0,clean,53.4,CAUTION,-4.6,1,Basing,-0.24,2.03,-1.57,XLV,equity,Equity,21.3
HUBB,479.17,503.59,-4.85,BELOW SMA,15,,,492.97,-2.8,,,,0.521,-110.4,0.0,281.0,clean,53.6,CAUTION,-10.2,2,Sustained Uptrend,-2.37,-5.33,8.53,XLI,sector,Sector,21.3
MPWR,1067.93,1150.47,-7.17,BELOW SMA,15,,,1094.68,-2.44,,,,0.538,-156.2,0.0,281.0,clean,53.5,CAUTION,-15.0,2,Sustained Uptrend,-2.83,-11.46,8.58,XLK,equity,Equity,21.3
NESRF,18.45,20.12,-8.32,BELOW SMA,15,,,20.38,-9.48,,,,0.112,-67.3,0.0,281.0,clean,53.5,CAUTION,-19.8,3,Parabolic,-13.61,-6.08,7.3,IAU,equity,Equity,21.3
SAMM,30.02,30.91,-2.89,BELOW SMA,15,,,30.68,-2.15,,,,0.264,-35.7,0.0,281.0,clean,53.6,CAUTION,-5.2,2,Sustained Uptrend,-2.85,-4.43,-0.63,SPY,equity,Equity,21.3
