ticker,price,sma29,extension_pct,extension_label,extension_score,extension_pf,extension_fwd,sma10,ext10_pct,exit_alert,exit_pf,exit_fwd,slope_rsq,slope_ann,momentum_score,momentum_rank,momentum_flag,health_score,health_verdict,dd_pct,stage,stage_name,ret_1w,ret_1m,ret_3m,top_pole,asset_class,asset_class_label,combined_score
FDD,17.82,18.47,-3.53,BELOW SMA,15,,,18.23,-2.23,,,,0.508,-65.4,0.0,354.0,clean,48.7,WARNING,-6.0,2,Sustained Uptrend,-0.89,-4.3,6.2,VGK,index,Index,19.9
FIVA,35.8,37.18,-3.71,BELOW SMA,15,,,36.72,-2.51,,,,0.589,-79.2,0.0,354.0,clean,48.9,WARNING,-6.5,2,Sustained Uptrend,-1.38,-4.1,8.62,VGK,index,Index,19.9
IJAN,36.65,37.26,-1.64,BELOW SMA,15,,,37.07,-1.13,,,,0.518,-34.1,0.0,354.0,clean,48.8,WARNING,-3.0,2,Sustained Uptrend,-0.3,-1.8,2.12,VXUS,index,Index,19.9
IQDF,32.3,33.13,-2.51,BELOW SMA,15,,,32.92,-1.87,,,,0.49,-59.2,0.0,354.0,clean,48.8,WARNING,-5.6,2,Sustained Uptrend,-0.37,-2.51,8.1,VXUS,index,Index,19.9
SBLK,23.84,24.14,-1.23,BELOW SMA,15,,,25.08,-4.96,,,,0.134,62.6,0.0,354.0,clean,48.8,WARNING,-12.3,3,Parabolic,-9.18,4.93,16.58,,bond,Bond,19.9
SMHX,38.35,39.05,-1.8,BELOW SMA,15,,,38.4,-0.13,,,,0.654,-85.8,0.0,354.0,clean,48.7,WARNING,-6.5,1,Basing,2.18,-3.47,-4.1,XLK,index,Index,19.9
SPLG,79.79,80.78,-1.22,BELOW SMA,15,,,80.32,-0.66,,,,0.391,-23.1,0.0,354.0,clean,48.8,WARNING,-2.8,1,Basing,-1.21,0.1,-0.92,SPY,index,Index,19.9
DIA,479.13,491.1,-2.44,BELOW SMA,15,,,485.38,-1.29,,,,0.813,-57.3,0.0,354.0,clean,48.6,WARNING,-5.2,2,Sustained Uptrend,-1.31,-4.37,-0.19,SPY,equity,Equity,19.8
FGD,32.0,33.05,-3.19,BELOW SMA,15,,,32.87,-2.68,,,,0.38,-63.1,0.0,354.0,clean,48.6,WARNING,-6.8,2,Sustained Uptrend,-1.55,-2.69,4.73,VXUS,index,Index,19.8
KGC,32.9,34.1,-3.54,BELOW SMA,15,,,34.51,-4.67,,,,0.01,-17.5,0.0,354.0,clean,48.6,WARNING,-15.9,3,Parabolic,-2.68,2.51,20.58,IAU,miner,Miner,19.8
WF,68.28,72.86,-6.29,BELOW SMA,15,,,72.42,-5.72,,,,0.355,-181.0,0.0,354.0,clean,48.5,WARNING,-19.4,3,Parabolic,-3.61,-1.46,17.18,VXUS,index,Index,19.8
ALGN,171.15,180.53,-5.2,BELOW SMA,15,,,181.7,-5.81,,,,0.627,-124.8,0.0,354.0,clean,48.2,WARNING,-14.0,3,Parabolic,-6.29,-8.77,8.86,XLI,equity,Equity,19.7
EFG,116.58,120.11,-2.94,BELOW SMA,15,,,118.92,-1.97,,,,0.524,-68.1,0.0,354.0,clean,48.1,WARNING,-5.7,2,Sustained Uptrend,-0.13,-2.44,1.42,VGK,index,Index,19.7
EMR,141.05,149.3,-5.53,BELOW SMA,15,,,145.85,-3.29,,,,0.537,-114.2,0.0,354.0,clean,48.3,WARNING,-14.6,2,Sustained Uptrend,-3.77,-10.38,2.66,XLI,sector,Sector,19.7
IPKW,57.28,58.71,-2.43,BELOW SMA,15,,,57.84,-0.97,,,,0.644,-76.7,0.0,354.0,clean,48.1,WARNING,-5.2,2,Sustained Uptrend,0.89,-3.53,5.73,VGK,index,Index,19.7
IVLU,40.23,41.66,-3.42,BELOW SMA,15,,,41.23,-2.4,,,,0.565,-83.2,0.0,354.0,clean,48.1,WARNING,-6.6,2,Sustained Uptrend,-1.09,-3.95,7.09,VGK,index,Index,19.7
LRCX,216.93,230.38,-5.84,BELOW SMA,15,,,223.58,-2.97,,,,0.324,-130.4,0.0,354.0,clean,48.2,WARNING,-15.5,3,Parabolic,-0.16,-6.09,36.69,XLK,equity,Equity,19.7
RS,301.32,329.07,-8.43,BELOW SMA,15,,,311.67,-3.32,,,,0.894,-214.4,0.0,354.0,clean,48.2,WARNING,-17.6,2,Sustained Uptrend,-4.01,-14.71,5.42,XLB,sector,Sector,19.7
SPEU,53.23,54.88,-3.01,BELOW SMA,15,,,54.19,-1.78,,,,0.496,-68.9,0.0,354.0,clean,48.3,WARNING,-5.7,2,Sustained Uptrend,-0.06,-3.38,4.23,VGK,index,Index,19.7
URNM,69.54,71.66,-2.96,BELOW SMA,15,,,70.03,-0.71,,,,0.124,-58.0,0.0,354.0,clean,48.3,WARNING,-18.1,3,Parabolic,0.25,1.37,18.65,IAU,miner,Miner,19.7
VSS,151.32,155.36,-2.6,BELOW SMA,15,,,154.47,-2.04,,,,0.375,-53.2,0.0,354.0,clean,48.1,WARNING,-5.8,2,Sustained Uptrend,-0.46,-1.77,5.25,VXUS,index,Index,19.7
XCEM,42.25,43.36,-2.56,BELOW SMA,15,,,43.5,-2.86,,,,0.128,-43.1,0.0,354.0,clean,48.3,WARNING,-8.2,2,Sustained Uptrend,-0.54,-1.47,10.54,VXUS,index,Index,19.7
^DJI,47868.59,49132.76,-2.57,BELOW SMA,15,,,48510.21,-1.32,,,,0.821,-60.4,0.0,354.0,clean,48.1,WARNING,-5.2,2,Sustained Uptrend,-1.32,-4.48,-0.18,SPY,index,Index,19.7
BHP,74.13,74.72,-0.79,BELOW SMA,15,,,77.83,-4.75,,,,0.098,58.6,0.0,354.0,clean,47.7,WARNING,-10.9,3,Parabolic,-5.36,6.45,25.96,VXUS,commodity,Commodity,19.6
BOTZ,36.46,37.78,-3.5,BELOW SMA,15,,,37.56,-2.93,,,,0.334,-67.2,0.0,354.0,clean,47.7,WARNING,-8.3,2,Sustained Uptrend,-1.19,-2.72,-0.84,SPY,index,Index,19.6
CGIC,34.19,35.09,-2.58,BELOW SMA,15,,,34.83,-1.84,,,,0.409,-59.0,0.0,354.0,clean,47.7,WARNING,-5.5,2,Sustained Uptrend,-0.18,-2.45,7.01,VXUS,index,Index,19.6
DFAI,40.05,41.06,-2.45,BELOW SMA,15,,,40.9,-2.07,,,,0.422,-54.3,0.0,354.0,clean,47.8,WARNING,-5.6,2,Sustained Uptrend,-0.72,-2.01,6.6,VGK,index,Index,19.6
DFSI,44.16,45.43,-2.8,BELOW SMA,15,,,45.11,-2.11,,,,0.472,-60.3,0.0,354.0,clean,47.7,WARNING,-5.7,2,Sustained Uptrend,-0.28,-2.55,4.88,VGK,index,Index,19.6
EMXC,81.55,83.13,-1.9,BELOW SMA,15,,,83.58,-2.43,,,,0.083,-35.9,0.0,354.0,clean,48.0,WARNING,-8.2,2,Sustained Uptrend,0.27,-0.33,13.44,VXUS,index,Index,19.6
IOO,125.89,127.63,-1.37,BELOW SMA,15,,,126.47,-0.46,,,,0.419,-32.9,0.0,354.0,clean,47.8,WARNING,-3.3,1,Basing,0.56,-2.37,-0.66,SPY,index,Index,19.6
IXP,121.81,121.88,-0.05,BELOW SMA,15,,,121.14,0.56,,,,0.056,-7.8,0.0,354.0,clean,48.0,WARNING,-3.9,1,Basing,0.93,0.23,-3.36,XLC,equity,Equity,19.6
IXUS,89.12,91.36,-2.45,BELOW SMA,15,,,90.82,-1.87,,,,0.387,-58.5,0.0,354.0,clean,47.7,WARNING,-5.8,2,Sustained Uptrend,-0.1,-1.99,5.38,VXUS,index,Index,19.6
OBYCF,24.9,26.07,-4.5,BELOW SMA,15,,,26.13,-4.73,,,,0.534,-137.5,0.0,354.0,clean,47.9,WARNING,-15.8,3,Parabolic,-0.4,-6.92,25.95,XLB,index,Index,19.6
ROBO,72.85,75.48,-3.48,BELOW SMA,15,,,75.58,-3.61,,,,0.228,-57.9,0.0,354.0,clean,47.7,WARNING,-8.6,2,Sustained Uptrend,-2.59,-2.1,2.65,VXUS,index,Index,19.6
SAIA,360.34,387.44,-7.0,BELOW SMA,15,,,391.57,-7.97,,,,0.031,-30.3,0.0,354.0,stalling,47.7,WARNING,-16.2,3,Parabolic,-12.97,-13.27,8.89,XLI,bond,Bond,19.6
WDFC,228.14,238.31,-4.27,BELOW SMA,15,,,238.5,-4.34,,,,0.104,-25.5,0.0,354.0,clean,48.0,WARNING,-9.9,3,Parabolic,-6.44,-4.36,19.61,,equity,Equity,19.6
ACWX,70.57,72.32,-2.42,BELOW SMA,15,,,71.9,-1.85,,,,0.38,-58.1,0.0,354.0,clean,47.5,WARNING,-5.8,2,Sustained Uptrend,-0.08,-2.05,5.38,VXUS,index,Index,19.5
C,109.83,114.02,-3.68,BELOW SMA,15,,,110.62,-0.72,,,,0.577,-121.9,0.0,354.0,clean,47.4,WARNING,-12.2,2,Sustained Uptrend,-0.88,-10.49,0.87,XLF,equity,Equity,19.5
DECK,105.5,113.29,-6.88,BELOW SMA,15,,,111.09,-5.03,,,,0.445,-128.5,0.0,354.0,clean,47.5,WARNING,-13.7,3,Parabolic,-3.97,-8.62,5.82,,equity,Equity,19.5
DIVI,40.59,41.88,-3.09,BELOW SMA,15,,,41.49,-2.19,,,,0.526,-69.6,0.0,354.0,clean,47.6,WARNING,-6.1,2,Sustained Uptrend,-0.79,-3.37,5.06,VGK,index,Index,19.5
GRNY,24.81,24.93,-0.47,BELOW SMA,15,,,24.89,-0.32,,,,0.059,-8.9,0.0,354.0,clean,47.5,WARNING,-4.8,1,Basing,0.28,-0.4,-1.31,SPY,equity,Equity,19.5
IEUR,72.17,74.76,-3.47,BELOW SMA,15,,,73.91,-2.35,,,,0.48,-64.9,0.0,354.0,clean,47.6,WARNING,-6.2,2,Sustained Uptrend,-0.7,-3.81,3.32,VGK,index,Index,19.5
IFV,26.35,27.05,-2.59,BELOW SMA,15,,,26.76,-1.54,,,,0.457,-69.2,0.0,354.0,clean,47.5,WARNING,-5.8,2,Sustained Uptrend,0.27,-2.7,7.95,VXUS,index,Index,19.5
IQLT,47.17,48.31,-2.36,BELOW SMA,15,,,48.14,-2.0,,,,0.316,-43.4,0.0,354.0,clean,47.4,WARNING,-5.5,2,Sustained Uptrend,-0.6,-1.84,4.62,VGK,index,Index,19.5
KLIC,64.75,67.0,-3.35,BELOW SMA,15,,,67.26,-3.73,,,,0.704,-178.8,0.0,354.0,clean,47.6,WARNING,-16.4,3,Parabolic,-2.22,-8.7,33.54,XLI,equity,Equity,19.5
MKSI,228.65,241.65,-5.38,BELOW SMA,15,,,234.46,-2.48,,,,0.64,-193.1,0.0,354.0,clean,47.6,WARNING,-15.3,3,Parabolic,-1.68,-5.89,40.33,QQQ,equity,Equity,19.5
SN,112.39,121.17,-7.25,BELOW SMA,15,,,117.87,-4.65,,,,0.45,-157.1,0.0,354.0,clean,47.6,WARNING,-16.1,3,Parabolic,-2.89,-3.71,3.74,XLI,index,Index,19.5
THR,46.63,48.88,-4.6,BELOW SMA,15,,,48.36,-3.58,,,,0.535,-152.3,0.0,354.0,clean,47.5,WARNING,-20.4,3,Parabolic,0.24,-7.52,19.2,VXUS,index,Index,19.5
VPG,44.85,48.22,-6.98,BELOW SMA,15,,,46.23,-2.98,,,,0.289,-127.1,0.0,354.0,clean,47.5,WARNING,-20.3,3,Parabolic,-5.74,-19.88,14.97,XLI,index,Index,19.5
WFRD,92.76,99.81,-7.06,BELOW SMA,15,,,98.11,-5.45,,,,0.445,-141.3,0.0,354.0,clean,47.4,WARNING,-16.1,3,Parabolic,-5.18,-12.08,21.37,XLE,index,Index,19.5
BBIN,75.64,77.72,-2.69,BELOW SMA,15,,,77.03,-1.81,,,,0.519,-70.1,0.0,354.0,clean,47.2,WARNING,-5.7,2,Sustained Uptrend,-0.07,-2.68,4.7,VGK,index,Index,19.4
BINV,41.93,43.34,-3.26,BELOW SMA,15,,,42.97,-2.42,,,,0.579,-75.0,0.0,354.0,clean,47.2,WARNING,-8.4,2,Sustained Uptrend,-0.8,-3.36,6.15,VXUS,index,Index,19.4
EFV,75.1,77.44,-3.02,BELOW SMA,15,,,76.83,-2.25,,,,0.503,-71.0,0.0,354.0,clean,47.2,WARNING,-6.3,2,Sustained Uptrend,-0.82,-3.52,6.18,VGK,index,Index,19.4
EPOL,35.85,37.52,-4.46,BELOW SMA,15,,,36.68,-2.25,,,,0.61,-95.3,0.0,354.0,clean,47.1,WARNING,-8.1,2,Sustained Uptrend,0.9,-5.46,7.21,VXUS,index,Index,19.4
FENI,38.51,39.56,-2.68,BELOW SMA,15,,,39.31,-2.05,,,,0.461,-62.8,0.0,354.0,clean,47.2,WARNING,-5.9,2,Sustained Uptrend,-0.5,-2.74,6.78,VGK,index,Index,19.4
FLG,12.6,13.48,-6.5,BELOW SMA,15,,,12.91,-2.42,,,,0.852,-163.5,0.0,,,47.1,WARNING,-13.3,2,Sustained Uptrend,,,,,equity,Equity,19.4
GOOG,307.7,315.94,-2.61,BELOW SMA,15,,,305.79,0.63,,,,0.326,-45.9,0.0,354.0,clean,47.3,WARNING,-12.1,2,Sustained Uptrend,1.37,-4.76,-4.47,XLC,equity,Equity,19.4
HFXI,34.43,35.26,-2.35,BELOW SMA,15,,,35.26,-2.35,,,,0.241,-43.7,0.0,354.0,clean,47.1,WARNING,-9.1,2,Sustained Uptrend,-0.95,-1.77,6.33,VXUS,index,Index,19.4
INTF,39.5,40.6,-2.7,BELOW SMA,15,,,40.32,-2.04,,,,0.501,-61.9,0.0,354.0,clean,47.1,WARNING,-5.7,2,Sustained Uptrend,-0.6,-2.57,5.87,VGK,index,Index,19.4
IQDG,41.73,43.44,-3.93,BELOW SMA,15,,,42.71,-2.29,,,,0.635,-85.5,0.0,354.0,clean,47.3,WARNING,-6.3,2,Sustained Uptrend,-0.38,-4.57,2.51,VGK,index,Index,19.4
NESR,21.16,22.32,-5.16,BELOW SMA,15,,,23.16,-8.6,,,,0.007,30.8,0.0,354.0,clean,47.1,WARNING,-21.2,3,Parabolic,-9.51,1.41,42.33,XLB,commodity,Commodity,19.4
THIR,32.17,32.73,-1.73,BELOW SMA,15,,,32.47,-0.94,,,,0.682,-37.4,0.0,354.0,clean,47.0,WARNING,-3.6,1,Basing,-0.68,-3.13,-0.62,SPY,bond,Bond,19.4
TOELY,129.8,136.16,-4.68,BELOW SMA,15,,,136.16,-4.67,,,,0.095,-56.5,0.0,354.0,clean,47.2,WARNING,-14.7,3,Parabolic,-2.58,0.62,21.6,QQQ,bond,Bond,19.4
TUR,39.27,40.77,-3.68,BELOW SMA,15,,,39.43,-0.42,,,,0.644,-121.4,0.0,354.0,clean,47.3,WARNING,-8.0,3,Parabolic,1.26,-3.84,16.05,VXUS,index,Index,19.4
ASEA,19.41,19.9,-2.46,BELOW SMA,15,,,19.72,-1.57,,,,0.408,-64.3,0.0,354.0,clean,46.8,WARNING,-6.2,2,Sustained Uptrend,-0.44,-2.88,6.73,VGK,index,Index,19.3
ASTS,88.44,94.16,-6.07,BELOW SMA,15,,,89.33,-1.0,,,,0.0,5.9,0.0,354.0,clean,46.9,WARNING,-31.9,3,Parabolic,-4.57,-13.12,19.64,XLI,equity,Equity,19.3
BBJP,70.91,72.95,-2.81,BELOW SMA,15,,,72.32,-1.95,,,,0.676,-106.9,0.0,354.0,clean,46.7,WARNING,-7.8,2,Sustained Uptrend,0.12,-2.74,2.45,VXUS,index,Index,19.3
BEN,25.55,26.96,-5.23,BELOW SMA,15,,,26.58,-3.86,,,,0.687,-82.9,0.0,354.0,stalling,46.8,WARNING,-9.8,2,Sustained Uptrend,-3.57,-6.05,9.21,XLF,equity,Equity,19.3
BWA,52.98,55.24,-4.09,BELOW SMA,15,,,54.81,-3.33,,,,0.377,-190.3,0.0,354.0,clean,46.9,WARNING,-24.4,3,Parabolic,-2.1,1.45,22.37,XLB,sector,Sector,19.3
CMA,88.67,91.01,-2.57,BELOW SMA,15,,,93.35,-5.02,,,,0.06,26.6,0.0,,,46.8,WARNING,-10.8,3,Parabolic,,,,,equity,Equity,19.3
FEP,55.36,57.61,-3.91,BELOW SMA,15,,,56.82,-2.57,,,,0.489,-75.5,0.0,354.0,clean,46.8,WARNING,-6.8,2,Sustained Uptrend,-0.68,-4.29,6.24,VGK,index,Index,19.3
FLEX,61.42,63.8,-3.73,BELOW SMA,15,,,63.06,-2.6,,,,0.377,-64.7,0.0,354.0,clean,46.9,WARNING,-14.9,2,Sustained Uptrend,-2.63,-4.0,-1.59,XLK,equity,Equity,19.3
GOOGL,307.95,315.72,-2.46,BELOW SMA,15,,,305.89,0.67,,,,0.284,-43.4,0.0,354.0,clean,46.8,WARNING,-11.8,2,Sustained Uptrend,1.44,-4.62,-4.15,XLC,equity,Equity,19.3
HAS,95.64,97.38,-1.8,BELOW SMA,15,,,97.48,-1.89,,,,0.535,-84.7,0.0,354.0,clean,46.9,WARNING,-10.6,3,Parabolic,-2.04,1.91,17.92,XLB,index,Index,19.3
ICE,160.45,162.55,-1.29,BELOW SMA,15,,,163.96,-2.14,,,,0.242,75.8,0.0,354.0,clean,46.7,WARNING,-8.9,2,Sustained Uptrend,-2.63,-5.06,1.67,XLF,equity,Equity,19.3
JIRE,77.92,80.16,-2.79,BELOW SMA,15,,,79.6,-2.12,,,,0.457,-64.9,0.0,354.0,clean,46.8,WARNING,-6.1,2,Sustained Uptrend,-0.46,-2.6,3.23,VGK,index,Index,19.3
PCH,41.73,42.04,-0.73,BELOW SMA,15,,,42.43,-1.66,,,,0.0,-1.3,0.0,,,46.9,WARNING,-8.5,1,Basing,,,,,bond,Bond,19.3
TSN,60.96,63.48,-3.97,BELOW SMA,15,,,62.63,-2.67,,,,0.378,-44.4,0.0,354.0,clean,46.7,WARNING,-8.2,2,Sustained Uptrend,-3.24,-6.59,7.1,XLP,equity,Equity,19.3
VEU,77.56,79.46,-2.39,BELOW SMA,15,,,79.0,-1.82,,,,0.379,-58.1,0.0,354.0,clean,46.7,WARNING,-5.8,2,Sustained Uptrend,-0.07,-2.05,5.54,VXUS,index,Index,19.3
VXUS,79.44,81.4,-2.41,BELOW SMA,15,,,80.94,-1.85,,,,0.377,-57.3,0.0,354.0,clean,46.7,WARNING,-5.7,2,Sustained Uptrend,-0.15,-1.99,5.39,VXUS,index,Index,19.3
BKD,14.44,15.38,-6.08,BELOW SMA,15,,,14.93,-3.28,,,,0.759,-173.1,0.0,,,46.6,WARNING,-15.5,3,Parabolic,,,,,sector,Sector,19.2
LIND,17.77,19.1,-6.98,BELOW SMA,15,,,18.91,-6.05,,,,0.643,-178.9,0.0,354.0,clean,46.5,WARNING,-16.3,3,Parabolic,-6.62,-11.46,44.71,XLI,equity,Equity,19.2
MBIN,42.29,43.36,-2.48,BELOW SMA,15,,,42.59,-0.71,,,,0.769,-163.2,0.0,354.0,clean,46.5,WARNING,-12.8,3,Parabolic,-1.77,-0.45,22.97,XLC,equity,Equity,19.2
QQQ,609.39,609.97,-0.1,BELOW SMA,15,,,607.95,0.24,,,,0.004,-2.1,0.0,354.0,clean,46.6,WARNING,-4.3,1,Basing,1.3,-0.04,-2.57,QQQ,equity,Equity,19.2
SPDW,47.13,48.21,-2.23,BELOW SMA,15,,,48.12,-2.06,,,,0.306,-49.3,0.0,354.0,clean,46.6,WARNING,-5.9,2,Sustained Uptrend,-0.53,-1.48,6.63,VXUS,index,Index,19.2
TECK,52.98,57.01,-7.08,BELOW SMA,15,,,55.74,-4.95,,,,0.476,-157.4,0.0,354.0,clean,46.6,WARNING,-15.1,3,Parabolic,-4.47,-3.69,17.55,VXUS,commodity,Commodity,19.2
BSBR,6.25,6.65,-6.08,BELOW SMA,15,,,6.32,-1.26,,,,0.696,-167.3,0.0,,,46.2,WARNING,-14.7,2,Sustained Uptrend,,,,,index,Index,19.1
EWJ,86.88,89.41,-2.83,BELOW SMA,15,,,88.61,-1.96,,,,0.676,-106.9,0.0,354.0,clean,46.2,WARNING,-7.8,2,Sustained Uptrend,0.05,-2.82,3.79,VXUS,index,Index,19.1
HAUZ,24.16,24.93,-3.1,BELOW SMA,15,,,24.76,-2.44,,,,0.541,-64.5,0.0,354.0,clean,46.3,WARNING,-6.1,2,Sustained Uptrend,-1.35,-2.15,3.42,VXUS,index,Index,19.1
IMNM,21.71,23.09,-6.0,BELOW SMA,15,,,21.72,-0.05,,,,0.564,-132.8,0.0,354.0,clean,46.3,WARNING,-21.5,3,Parabolic,0.78,-12.75,9.86,XLI,equity,Equity,19.1
IUSG,164.5,165.5,-0.6,BELOW SMA,15,,,164.3,0.12,,,,0.214,-17.8,0.0,354.0,clean,46.1,WARNING,-4.4,1,Basing,1.03,-0.87,-3.04,QQQ,equity,Equity,19.1
PLAB,34.24,36.71,-6.73,BELOW SMA,15,,,36.62,-6.5,,,,0.279,-124.8,0.0,354.0,clean,46.2,WARNING,-24.6,3,Parabolic,-2.89,-8.05,41.79,SPY,equity,Equity,19.1
TM,222.55,235.75,-5.6,BELOW SMA,15,,,231.81,-3.99,,,,0.577,-118.8,0.0,354.0,clean,46.1,WARNING,-10.6,2,Sustained Uptrend,-4.14,-8.87,13.22,XLI,index,Index,19.1
BUD,73.39,76.33,-3.86,BELOW SMA,15,,,76.38,-3.92,,,,0.256,-68.9,0.0,354.0,clean,45.7,WARNING,-10.0,3,Parabolic,-4.15,-3.2,19.99,XLP,index,Index,19.0
CLX,116.12,120.03,-3.26,BELOW SMA,15,,,120.36,-3.52,,,,0.273,-82.4,0.0,354.0,clean,45.9,WARNING,-9.9,2,Sustained Uptrend,-4.15,-2.71,10.7,XLP,equity,Equity,19.0
DOV,211.23,221.28,-4.54,BELOW SMA,15,,,219.36,-3.7,,,,0.628,-112.2,0.0,354.0,clean,45.9,WARNING,-11.1,3,Parabolic,-4.32,-5.56,10.54,XLB,sector,Sector,19.0
FDEM,32.88,33.89,-2.99,BELOW SMA,15,,,33.54,-1.97,,,,0.403,-70.9,0.0,354.0,clean,45.9,WARNING,-7.4,2,Sustained Uptrend,-0.15,-2.66,6.79,VXUS,index,Index,19.0
IEFA,92.95,95.79,-2.96,BELOW SMA,15,,,94.97,-2.13,,,,0.523,-68.3,0.0,354.0,clean,45.9,WARNING,-6.0,2,Sustained Uptrend,-0.57,-2.83,4.06,VGK,index,Index,19.0
ON,59.88,65.44,-8.5,BELOW SMA,15,,,63.36,-5.49,,,,0.591,-218.3,0.0,354.0,clean,45.9,WARNING,-18.8,3,Parabolic,-5.58,-8.16,9.39,XLB,equity,Equity,19.0
SCHE,33.97,34.82,-2.46,BELOW SMA,15,,,34.33,-1.08,,,,0.523,-73.4,0.0,354.0,clean,46.0,WARNING,-5.7,2,Sustained Uptrend,1.06,-2.82,1.36,VXUS,index,Index,19.0
SITM,361.44,392.35,-7.88,BELOW SMA,15,,,384.58,-6.02,,,,0.524,-217.0,0.0,354.0,clean,45.9,WARNING,-19.1,3,Parabolic,-11.07,-13.67,2.67,XLI,equity,Equity,19.0
SPEM,48.44,49.73,-2.61,BELOW SMA,15,,,49.01,-1.18,,,,0.539,-74.8,0.0,354.0,clean,45.8,WARNING,-5.7,2,Sustained Uptrend,0.93,-2.96,2.7,VXUS,index,Index,19.0
UEC,14.92,15.86,-5.91,BELOW SMA,15,,,14.67,1.7,,,,0.548,-202.8,0.0,,,45.9,WARNING,-26.6,3,Parabolic,,,,,miner,Miner,19.0
ALGM,33.48,37.78,-11.38,BELOW SMA,15,,,34.78,-3.74,,,,0.889,-359.4,0.0,354.0,clean,45.6,WARNING,-23.7,3,Parabolic,-3.57,-19.46,14.58,XLI,equity,Equity,18.9
BDX,164.8,171.57,-3.95,BELOW SMA,15,,,172.37,-4.39,,,,0.135,-57.4,0.0,354.0,clean,45.4,WARNING,-12.0,3,Parabolic,-5.4,-0.15,8.09,XLB,equity,Equity,18.9
CHRW,177.46,187.5,-5.35,BELOW SMA,15,,,183.95,-3.53,,,,0.04,-36.0,0.0,354.0,clean,45.4,WARNING,-12.7,3,Parabolic,-8.2,-11.53,12.87,XLF,index,Index,18.9
EEM,59.06,60.38,-2.19,BELOW SMA,15,,,60.01,-1.58,,,,0.253,-58.6,0.0,354.0,clean,45.6,WARNING,-10.5,2,Sustained Uptrend,1.1,-1.68,7.89,VXUS,index,Index,18.9
JO,54.0,54.21,-0.38,BELOW SMA,15,,,53.45,1.03,,,,0.1,-24.7,0.0,,,45.5,WARNING,-9.8,2,Sustained Uptrend,,,,,commodity,Commodity,18.9
KNX,57.72,59.57,-3.1,BELOW SMA,15,,,60.4,-4.44,,,,0.0,-1.6,0.0,354.0,stalling,45.5,WARNING,-9.9,3,Parabolic,-6.31,-4.07,12.51,XLI,equity,Equity,18.9
ORN,11.76,13.25,-11.22,BELOW SMA,15,,,12.91,-8.92,,,,0.571,-205.8,0.0,,,45.5,WARNING,-21.6,3,Parabolic,,,,,index,Index,18.9
PCAR,119.87,124.99,-4.09,BELOW SMA,15,,,122.96,-2.51,,,,0.644,-67.7,0.0,354.0,stalling,45.5,WARNING,-9.1,3,Parabolic,-1.09,-5.87,8.65,XLB,sector,Sector,18.9
VWO,55.74,57.15,-2.45,BELOW SMA,15,,,56.36,-1.1,,,,0.511,-72.6,0.0,354.0,clean,45.6,WARNING,-5.7,2,Sustained Uptrend,0.93,-2.65,2.47,VXUS,index,Index,18.9
^NDX,25025.59,25067.32,-0.17,BELOW SMA,15,,,24978.61,0.19,,,,0.008,-2.9,0.0,354.0,clean,45.5,WARNING,-4.4,1,Basing,1.24,-0.2,-2.59,QQQ,equity,Equity,18.9
AFK,27.5,28.85,-4.66,BELOW SMA,15,,,28.6,-3.83,,,,0.187,-71.1,0.0,354.0,clean,45.3,WARNING,-10.9,2,Sustained Uptrend,-0.36,-2.45,8.82,IAU,miner,Miner,18.8
APLD,27.7,31.87,-13.07,BELOW SMA,15,,,27.57,0.49,,,,0.865,-473.4,0.0,354.0,clean,45.0,WARNING,-34.5,2,Sustained Uptrend,5.94,-20.73,-11.26,XLK,equity,Equity,18.8
DFIS,34.88,35.87,-2.75,BELOW SMA,15,,,35.74,-2.4,,,,0.418,-55.1,0.0,354.0,clean,45.0,WARNING,-6.2,2,Sustained Uptrend,-1.15,-1.76,8.1,VXUS,index,Index,18.8
EFA,99.62,102.64,-2.94,BELOW SMA,15,,,101.74,-2.08,,,,0.515,-69.1,0.0,354.0,clean,45.2,WARNING,-6.0,2,Sustained Uptrend,-0.47,-2.91,3.98,VGK,index,Index,18.8
IYH,64.22,65.31,-1.66,BELOW SMA,15,,,65.23,-1.54,,,,0.11,-15.3,0.0,354.0,clean,45.1,WARNING,-5.0,2,Sustained Uptrend,-1.74,-2.48,-0.95,XLV,equity,Equity,18.8
LLY,1002.58,1026.47,-2.33,BELOW SMA,15,,,1011.67,-0.9,,,,0.325,-44.5,0.0,354.0,clean,45.0,WARNING,-11.6,2,Sustained Uptrend,-0.51,-5.25,-0.77,XLV,equity,Equity,18.8
LUV,43.22,49.57,-12.81,BELOW SMA,15,,,46.5,-7.05,,,,0.766,-286.6,0.0,354.0,clean,45.3,WARNING,-21.6,3,Parabolic,-9.49,-20.35,14.19,XLF,equity,Equity,18.8
PAGS,10.13,10.81,-6.28,BELOW SMA,15,,,10.34,-2.0,,,,0.521,-126.9,0.0,,,45.1,WARNING,-17.8,2,Sustained Uptrend,,,,,equity,Equity,18.8
SNCY,16.94,19.35,-12.47,BELOW SMA,15,,,18.26,-7.22,,,,0.839,-341.1,0.0,354.0,clean,45.2,WARNING,-24.0,3,Parabolic,-9.85,-22.44,18.29,XLI,index,Index,18.8
VHT,284.29,288.96,-1.62,BELOW SMA,15,,,288.75,-1.54,,,,0.103,-14.7,0.0,354.0,clean,45.3,WARNING,-4.8,2,Sustained Uptrend,-1.78,-2.37,-1.01,XLV,equity,Equity,18.8
